URL_NUM,URL_NAME,NLP_READING_TIME_IN_MINS_212WPM,BSOUP_NUMWORDS,NLP_NUMWORDS,META_YEARS_SINCE_FIRST_PUBLISHED,META_YEARS_SINCE_LAST_MODIFIED,NLP_FIRST_PUBLISHED_DATETIME,META_FIRST_PUBLISHED_DATE,META_LAST_MODIFIED_DATETIME,NLP_KEYWORDS,TITLE_TAG_VALUE,META_DESCRIPTION
url268,https://www.spiceupthecurry.com/falooda-recipe/,2.6,908,543,6.515,0.655,2013-05-30T19:30:12,2013-05-30T19:30:12,2019-04-08T14:00:43,key - recipe - rose - dessert - milk - homemade - sabja - seeds - falooda - syrup - sev,Falooda Recipe (How to make falooda at home) Homemade Falooda,Homemade Falooda recipe is easy to make and cheaper too. It is rose flavored dessert recipe with many different elements.
url269,https://www.spiceupthecurry.com/farali-batata-vada-recipe/,3.6,1289,754,6.159,0.211,2013-10-07T15:20:45,2013-10-07T15:20:45,2019-09-17T16:10:03,oil - heat - recipe - vada - farali - mediumhigh - hot - batata - batter - remove - fry - recipes,Farali Batata Vada Recipe (Farali Recipes) - Spice Up The Curry,"Farali batata vada recipe for vrat, fast or upvas. It is one of the easy farali recipes. Learn how to make vrat ke batata vada with step by step photos."
url270,https://www.spiceupthecurry.com/farali-chutney-phalahari-chutney-recipe/,1.1,503,240,6.159,0.203,2013-10-07T15:19:39,2013-10-07T15:19:39,2019-09-20T11:34:41,fasting - green - recipe - vada - phalahari - farali - chutney - sabudana - food - vrat,Farali Chutney Recipe (Phalahari chutney for sabudana vada),"Farali chutney or Phalahari chutney recipe for Navratri vrat, fasting, upvas. it is served with sabudana vada, pakoda or farali batatavada."
url271,https://www.spiceupthecurry.com/farali-sukhi-bhaji-recipe/,2.0,791,433,5.186,1.392,2014-09-27T21:10:30,2014-09-27T21:10:30,2018-07-13T14:12:03,fasting - recipe - farali - let - bhaji - puri - ki - potato - batata - fast - add - vrat - sukhi,"Farali sukhi bhaji recipe (how to make Batata bhaji recipe for fast, vrat)",farali Sukhi bhaji recipe (batata bhaji for vrat or upwas) - The flavorful and nutty dry aloo sabji recipe for vrat or fasting like Navratri
url272,https://www.spiceupthecurry.com/farsi-puri-recipe/,4.4,1450,940,7.082,0.148,2012-11-04T14:40:45,2012-11-04T14:40:45,2019-10-10T14:28:27,oil - heat - recipe - gujarati - ghee - puri - snack - puris - dough - frying - flaky - texture - diwali - farsi,Farsi Puri Recipe (Gujarati Snack for Diwali) - Spice Up The Curry,Farsi puri recipe - Popular Gujarati snack made during Diwali festival. These farsi puris can be served with a hot cup of tea as a snack.
url273,https://www.spiceupthecurry.com/frankie-recipe/,5.3,1844,1133,0.214,0.211,2019-09-16T16:06:14,2019-09-16T16:06:14,2019-09-17T11:19:53,green - heat - recipe - bombay - roll - frankie - indian - potato - add - veg - powder - roti,Frankie Recipe (Bombay Veg Frankie Roll) - Spice Up The Curry,This easy Indian veg frankie roll recipe is one of the TASTIEST ways to enjoy street food. It is called ‘Indian burrito’ or ‘Bombay burrito’ or ‘Indian wrap’.
url274,https://www.spiceupthecurry.com/fried-modak/,3.5,1266,737,6.288,0.427,2013-08-21T18:06:27,2013-08-21T18:06:27,2019-06-30T16:05:28,oil - recipe - let - stuffing - edges - modak - dough - chaturthi - start - need - fried - ganesh,Fried Modak Recipe (Modak for Ganesh Chaturthi) - Spice Up The Curry,Fried Modak Recipe with step by step photos - Maharashtrian sweet dish offered to Lord Ganesha as a prasad on the Ganesh Chaturthi festival.
url275,https://www.spiceupthecurry.com/fruit-cream-recipe/,1.9,667,397,2.956,2.104,2016-12-19T18:39:23,2016-12-19T18:39:23,2017-10-26T09:37:00,fruit - recipe - fruits - salad - chopped - dessert - mixed - mango - add - bowl - cream,"Fruit cream recipe (How to make fruit cream), Fruit salad recipe with cream","Fruit cream recipe - Mixed fruits are mixed with sweetened, whipped cream. This is also called fruit salad with cream. It is rich, creamy dessert with very refreshing flavors"
url276,https://www.spiceupthecurry.com/fruit-custard-recipe/,2.4,848,516,3.216,0.351,2016-09-15T12:12:51,2016-09-15T12:12:51,2019-07-28T11:07:16,fruit - recipe - fruits - salad - milk - strawberry - used - custard - add - stirring - powder,Fruit Custard Recipe (Custard Fruit Salad) - Spice Up The Curry,"Easy to make fruit custard recipe. Mixed fruits are added into sweet, rich, creamy custard sauce. Also known as custard fruit salad."
url277,https://www.spiceupthecurry.com/fruit-names-in-english-hindi/,2.0,301,423,3.836,0.786,2016-02-02T15:57:27,2016-02-02T15:57:27,2019-02-19T14:17:18,list - fruit - english - pazham - fruits - kela - sapota - hindi - pandu - आम - telugu - apple - names - try - languages,"List of Fruit Names in English, Hindi and other languages","Glossary of Fruits in English, Hindi, Gujarati, Marathi, Tamil, Telugu and Malayalam. The first column has English name of the fruit and following columns have names in Indian regional languages"
url278,https://www.spiceupthecurry.com/gajar-halwa-recipe/,3.1,989,653,7.819,0.17,2012-02-09T20:36:25,2012-02-09T20:36:25,2019-10-02T09:47:39,recipe - halwa - milk - minutes - making - gajar - khoya - add - need - carrot,Gajar Halwa Recipe with Khoya (Carrot Halwa) - Spice Up The Curry,"Traditional method of making gajar halwa with khoya is time consuming, but tastes so yummy and rich. A must try carrot halwa for winter season"
url279,https://www.spiceupthecurry.com/gajar-ka-halwa-in-pressure-cooker/,2.7,921,564,4.085,0.353,2015-11-03T14:07:27,2015-11-03T14:07:27,2019-07-27T11:10:18,recipe - halwa - milk - serve - gajar - cooker - pressure - add - ka - powder - carrot,Gajar Ka Halwa in Pressure Cooker (Carrot Halwa) - Spice Up The Curry,"The BEST Gajar ka halwa in pressure cooker!! This is instant carrot halwa. It is made from grated carrots, milk, milk powder, and sugar."
url280,https://www.spiceupthecurry.com/gajar-ka-halwa-with-condensed-milk/,2.2,688,457,4.364,0.359,2015-07-24T12:53:05,2015-07-24T12:53:05,2019-07-25T22:39:25,cook - halwa - milk - traditional - gajar - winters - milkmaid - add - carrots - carrot - condensed,Gajar Halwa with Condensed Milk or Milkmaid (Carrot Halwa),A quick and Instant gajar halwa recipe with condensed milk or milkmaid!! This carrot halwa requires 15 minutes and 4 ingredients.
url281,https://www.spiceupthecurry.com/gajar-suva-subzi-recipe-carrots-with-dill-leaves/,1.4,551,289,6.386,2.658,2013-07-16T13:44:32,2013-07-16T13:44:32,2017-04-07T18:17:12,carrot - recipe - suva - sabzi - leaves - good - healthy - gajar - add - carrots - powder - dill,Gajar suva sabzi recipe (How to make gajar suva) Carrot with dill leaves,Gajar suva sabzi recipe - a dry vegetable dish that is made from carrots and dill leaves with few basic spices. The slight sweetness of carrot goes perfect with the flavor of dill leaves. Also addition of amchur powder balances the sweetness.
url282,https://www.spiceupthecurry.com/ganesh-chaturthi-recipes/,4.2,1160,894,4.227,0.225,2015-09-12T17:29:26,2015-09-12T17:29:26,2019-09-12T21:11:38,recipe - coconut - sweet - milk - stuffing - maharashtrian - ladoo - dal - modak - chaturthi - 35 - served - recipes - ganesh,35 Ganesh Chaturthi Recipes (Maharashtrian Ganesh Chaturthi recipes),All the recipes are traditional Maharashtrian Ganesh Chaturthi Recipes or Vinayaka Chavithi recipes. All recipes have step by step photos with instructions.
url283,https://www.spiceupthecurry.com/garam-masala-recipe/,3.9,1145,837,4.729,0.384,2015-03-13T14:26:47,2015-03-13T14:26:47,2019-07-16T16:39:20,means - recipe - grinder - used - homemade - spice - masala - indian - region - spices - authentic - garam - powder - mix,"Garam Masala Recipe {Authentic, Homemade Indian Spice Mix Powder}","A simple, authentic recipe for Garam Masala Powder that takes 10 minutes from start to finish! Homemade garam masala is much better tasting, fresh and aromatic than store-bought."
url284,https://www.spiceupthecurry.com/garlic-chutney-dry/,2.0,747,427,3.345,0.471,2016-07-30T00:36:43,2016-07-30T00:36:43,2019-06-14T21:15:11,recipe - vada - chutney - pav - dry - red - roast - garlic - add - chili - powder,Dry garlic chutney recipe for vada pav (Vada pav chutney recipe),"Dry garlic chutney recipe for vada pav made with garlic, dry coconut, peanuts and red chili powder. It is also known as vada pav chutney."
url285,https://www.spiceupthecurry.com/garlic-naan-recipe/,3.8,1397,803,2.934,0.233,2016-12-27T00:53:19,2016-12-27T00:53:19,2019-09-09T09:53:47,oven - recipe - naan - tawa - homemade - indian - dough - garlic - add - tandoor - bread,Homemade Garlic Naan Recipe {Indian Bread} - Spice Up The Curry,"Perfect Homemade Garlic Naan Bread! This restaurant-style easy garlic naan recipe gives PERFECT, SOFT and fluffy naan."
url286,https://www.spiceupthecurry.com/gawar-ki-sabzi-recipe/,3.0,1002,629,4.616,1.392,2015-04-23T13:20:11,2015-04-23T13:20:11,2018-07-13T14:17:48,recipe - sabzi - ki - beans - seeds - water - add - spices - cluster - gawar - curry - powder,Gawar ki sabzi recipe (Cluster beans curry recipe) Gawar sabzi recipe,gawar ki sabzi or cluster beans curry recipe. very healthy and homey side dish recipe for roti or phulka. Learn how to make gawar ki sabzi
url287,https://www.spiceupthecurry.com/gobi-manchurian-gravy-recipe/,3.0,1173,635,2.964,1.392,2016-12-16T23:28:36,2016-12-16T23:28:36,2018-07-13T16:09:00,oil - heat - recipe - gravy - till - water - add - florets - gobi - fried - manchurian,Gobi manchurian gravy recipe (How to make gobi manchurian gravy),"Gobi manchurian gravy recipe - Crispy, deep fried cauliflower florets are added into spicy indian chinese flavored gravy. Best served with rice."
url288,https://www.spiceupthecurry.com/gobi-manchurian-recipe-dry/,2.8,1147,593,2.723,1.392,2017-03-14T10:39:26,2017-03-14T10:39:26,2018-07-13T16:12:12,oil - heat - recipe - hot - dry - water - add - florets - gobi - sauce - manchurian,Gobi Manchurian Recipe (How to make Gobi Manchurian Dry Recipe),"Gobi Manchurian recipe - This is dry gobi manchurian recipe that is usually served as a starter or snack. The thick sauce is spicy, slightly sweet and tangy taste."
url289,https://www.spiceupthecurry.com/gobi-matar-recipe/,2.5,906,536,6.422,1.148,2013-07-03T14:16:11,2013-07-03T14:16:11,2018-10-10T11:05:14,green - recipe - matar - sabzi - ki - masala - peas - cauliflower - add - gobi - pan - powder,Gobi Matar Recipe (Gobi matar ki sabzi) Cauliflower peas masala,"Gobi matar recipe with step by step photos - This is healthy and homey sabzi recipe that goes perfect with roti, paratha or as a side with your dal-rice."
url290,https://www.spiceupthecurry.com/gobi-paratha-recipe/,3.4,1187,731,5.099,1.148,2014-10-29T22:58:58,2014-10-29T22:58:58,2018-10-10T11:04:32,recipe - stuffing - rolling - add - raita - stuffed - cauliflower - paratha - cook - gobi - punjabi,Gobi Paratha Recipe (How to make Punjabi gobi paratha recipe),Gobi Paratha recipe with step by step photos - stuffed paratha made with whole wheat flour and stuffed with spicy cauliflower mixture.
url291,https://www.spiceupthecurry.com/gobi-shimla-mirch-subzi-recipe/,2.7,915,573,7.866,0.348,2012-01-23T22:02:18,2012-01-23T22:02:18,2019-07-29T09:39:41,recipe - capsicum - sabzi - pepper - till - shimla - serve - add - cauliflower - sabji - florets - gobi - mirch - mix,Gobi shimla mirch sabji recipe (Capsicum cauliflower sabzi recipe),Gobi Shimla Mirch Subzi Recipe or Cauliflower Capsicum Fry Recipe with step by step photos. Healthy and delicious side dish for roti or paratha
url292,https://www.spiceupthecurry.com/gongura-pappu-andhra-dal-recipe/,1.9,752,404,5.94,1.392,2013-12-26T17:53:46,2013-12-26T17:53:46,2018-07-13T13:54:38,recipe - tadka - gongura - let - rice - leaves - dal - add - water - style - pappu - andhra,"Gongura Pappu recipe (Andhra style pappu), How to make gongura dal",Andhra style Gongura pappu recipe (dal) or sorrel leaves dal or khatta bhaji dal is very easy to make and tastes delicious with touch of sour taste
url293,https://www.spiceupthecurry.com/grains-cereal-flour-in-english-hindi/,2.4,345,514,3.8,0.384,2016-02-15T11:42:52,2016-02-15T11:42:52,2019-07-16T21:28:07,list - english - atta - maida - rice - grains - cereal - pindi - hindi - millet - lot - flour - names - ka - mavu - languages,"List of Grains, cereal and flour in English, Hindi and other languages","Glossary of Grains, cereal and flour in English, Hindi, Gujarati, Marathi, Tamil, Telugu and Malayalam. Grains, rice and flour made out of grains are the energy-giving, starchy, staple foods"
url294,https://www.spiceupthecurry.com/grape-juice-recipe/,2.1,701,439,4.534,2.107,2015-05-23T14:22:18,2015-05-23T14:22:18,2017-10-25T22:29:23,fruit - recipe - sweet - grapes - juice - sugar - homemade - lemon - add - grape,Grape Juice Recipe (How to make homemade grape juice recipe),Grape juice recipe with step by step photos - quick and easy to make homemade grape juice. No cooking required. It is made in blender.
url295,https://www.spiceupthecurry.com/green-garlic-dal-recipe-hare-lehsun-ki-dal/,1.8,764,389,5.844,1.392,2014-01-30T22:21:29,2014-01-30T22:21:29,2018-07-13T14:03:04,green - tomatoes - recipe - till - let - dal - ki - fresh - water - garlic - add - hare - lehsun,"Green garlic dal recipe (How to make garlic dal), hare lehsun ki dal recipe","Green garlic dal recipe - boiled toor dal is simmered with fresh young garlic, tomatoes and few spices. The amount of garlic used here gives the subtle taste of garlic. If you want strong then increase the quantity."
url296,https://www.spiceupthecurry.com/green-mango-chutney-recipe-raw-mango-chutney/,2.2,763,475,6.534,1.392,2013-05-23T18:50:00,2013-05-23T18:50:00,2018-07-13T13:42:43,green - recipe - thepla - chutney - spicy - mango - pressure - roast - skin - raw,Raw mango chutney recipe (how to make Green mango chutney recipe),"Raw mango chutney recipe (green mango chutney) - a yummy chutney recipe with bursting of mixed flavors like sweet, spicy, tangy aka Chatpata."
url297,https://www.spiceupthecurry.com/green-peas-burger/,1.9,773,404,7.34,0.644,2012-08-02T14:27:41,2012-08-02T14:27:41,2019-04-12T13:49:13,green - place - recipe - burger - potato - paneer - peas - patty - add - step,Green peas burger recipe (How to make paneer green peas burger),"Green peas burger recipe - the burger patty is made from boiled green peas, potato and paneer. It is spiced with green chilies. This is one of the healthy burger recipe. The patty is shallow fried instead of deep frying."
url298,https://www.spiceupthecurry.com/green-peas-paratha-mutter-paratha-stuffed/,4.9,1535,1039,7.545,0.186,2012-05-19T15:44:09,2012-05-19T15:44:09,2019-09-26T15:45:26,green - cook - recipe - matar - stuffing - smooth - soft - dough - peas - paratha - add - raita,Peas Paratha Recipe (Matar Paratha) - Spice Up The Curry,Matar paratha recipe or peas paratha - stuffed paratha recipe where stuffing is made from green peas and spiced with masala. Perfect filling meal or breakfast.
url299,https://www.spiceupthecurry.com/green-peas-pulao-mutter-pulao/,2.2,861,472,7.644,0.348,2012-04-13T13:34:01,2012-04-13T13:34:01,2019-07-29T15:08:38,pulao - green - recipe - matar - rice - mint - dal - peas - water - add - raita,"Peas pulao recipe (How to make Matar pulao recipe), green peas pulao",Peas pulao recipe or matar pulao recipe with step by step photos - simple and easy to make green peas pulao. It is mild yet flavorful.
url300,https://www.spiceupthecurry.com/guacamole-grilled-sandwich-recipe/,2.2,800,457,5.345,1.392,2014-07-31T14:26:08,2014-07-31T14:26:08,2018-07-13T14:10:10,recipe - toast - guacamole - slice - grill - avocado - slices - sandwich - cheese - pan - grilled,Guacamole grilled sandwich recipe (How to make guacamole toast),"Guacamole sandwich recipe - is very healthy, delicious and will be ready in no time. Perfect for breakfast or light meal. Use the grill machine to make grilled sandwich."
url301,https://www.spiceupthecurry.com/guacamole-recipe/,2.1,689,452,5.523,1.392,2014-05-27T17:57:53,2014-05-27T17:57:53,2018-07-13T14:08:07,recipe - guacamole - mexican - ripe - perfect - avocado - soft - lemon - cut - dip - remove - good,Guacamole Recipe (How to make Perfect guacamole Mexican avocado dip,"Guacamole recipe - It is Mexican dip recipe that is usually served with crispy tortilla chips. To make the perfect Guacamole, always use ripe avocado."
url302,https://www.spiceupthecurry.com/gujarati-aloo-matar-recipe/,2.2,852,461,5.633,1.392,2014-04-17T01:44:42,2014-04-17T01:44:42,2018-07-13T14:06:26,onion - tomatoes - recipe - gujarati - matar - aloo - gravy - potatoes - minutes - peas - water - garlic - add - powder,Gujarati aloo matar recipe (How to make aloo matar without onion garlic),"Gujarati aloo matar recipe - This is made without onion garlic. In Gujarati language, it is called vatana batata nu shaak where vatana mean peas and batata means potato."
url303,https://www.spiceupthecurry.com/gujarati-dal-recipe-how-to/,3.8,1282,812,6.438,1.392,2013-06-27T15:13:21,2013-06-27T15:13:21,2018-07-13T13:44:18,recipe - gujarati - let - used - dal - lemon - water - peanuts - turn - add,Gujarati dal recipe (How to make gujarati dal recipe),"Gujarati dal recipe - healthy and comforting dal recipe made from tuvar dal/arhar dal. It is known for spicy, sweet and sour taste."
url304,https://www.spiceupthecurry.com/gujarati-kadhi-recipe/,2.9,960,613,6.652,0.644,2013-04-10T02:15:34,2013-04-10T02:15:34,2019-04-12T21:20:35,recipe - gujarati - little - serve - rice - sour - served - add - kadhi - curry - yogurt,Gujarati Kadhi Recipe (How to make Gujarati kadhi recipe),"Gujarati Kadhi recipe with step by step photos - easy to make light and thin yogurt based gravy. It is sour, little sweet and spicy"
url305,https://www.spiceupthecurry.com/gujarati-khichdi-recipe/,3.0,898,646,3.858,2.104,2016-01-25T12:51:56,2016-01-25T12:51:56,2017-10-26T08:54:41,recipe - gujarati - serve - rice - dal - sadi - water - add - slightly - curry - powder - khichdi,"Gujarati khichdi recipe (How to make gujarati khichdi recipe), sadi khichdi","Gujarati khichdi recipe with step by step photos - simple, quick and easy to make khichdi with very few ingredients. It is also known as Sadi khichdi."
url306,https://www.spiceupthecurry.com/gulab-jamun/,7.9,1943,1685,3.11,0.463,2016-10-24T18:29:15,2016-10-24T18:29:15,2019-06-17T15:40:14,oil - recipe - jamun - sugar - balls - dough - khoya - syrup - flour - add - gulab,Gulab Jamun Recipe (with Khoya) - Spice Up The Curry,"This is the ultimate gulab jamun recipe with khoya! They are soft, juicy, melt in your mouth and irresistible. Plus it’s so easy to make with this no-fail recipe."
url307,https://www.spiceupthecurry.com/hakka-noodles-recipe/,2.1,837,449,2.893,1.392,2017-01-11T16:20:26,2017-01-11T16:20:26,2018-07-13T16:10:36,heat - recipe - cook - noodles - chilli - toss - add - veg - hakka - vegetables,Hakka noodles recipe (How to make veg hakka noodles recipe),Veg Hakka noodles recipe with step by step photos - Popular Indian Chinese restaurant style dish made at home very easily. Serve with veg manchurian to get the best taste.
url308,https://www.spiceupthecurry.com/hara-bhara-kabab-recipe/,3.1,1126,653,2.049,1.392,2017-11-15T15:14:36,2017-11-15T15:14:36,2018-07-13T16:22:39,green - oil - recipe - mixture - hara - sides - kabab - bhara - water - style - restaurant - add,Hara Bhara Kabab Recipe (Restaurant Style Recipe of Hara Bhara Kabab),"Restaurant Style Hara Bhara Kabab Recipe with step by step photos - Patties are made from spinach, peas, potatoes, spices and then deep fried till crispy and golden brown."
url309,https://www.spiceupthecurry.com/hi/aamras-recipe-hindi/,4.1,861,866,2.753,2.085,2017-03-03T21:35:19,2017-03-03T21:35:19,2017-11-02T16:30:53,recipe - म - स - पर - आमरस - ह - aamras - सवद - वध - hindi - और - कस - इस - आम - य - क - तज़ - बनन - बनय,आमरस बनाने की विधि (Aamras Recipe in Hindi) ताज़ा आमरस कैसे बनाये,आमरस रेसिपी (Aamras Recipe in Hindi) - इसे अक्सर पूरी के साथ परोसा जाता है जिसे आमरस पूरी भी बोलते है। इसे घर पर बनाना बहोत ही आसान है। सारी सामग्री को मिक्सर जार में डालो और बारीक़ पीस लो। आमरस बनकर तैयार है।
url310,https://www.spiceupthecurry.com/hi/aloo-beans-sabji-recipe/,2.9,617,620,2.121,2.055,2017-10-20T16:00:55,2017-10-20T16:00:55,2017-11-13T22:26:10,डल - recipe - म - स - टसपन - पउडर - बनस - ह - वध - सबज - hindi - beans - आल - और - क - sabji - बनन,आलू बीन्स की सब्जी बनाने की विधि (Aloo Beans Sabji Recipe in Hindi),"आलू बीन्स की सब्जी रेसिपी - यह पंजाबी तरीके से बनी एक सुखी सब्जी है जो आलू, फली और कुछ बेसिक मसालों से बनती है। सब्जी को रोटी या पराठा के साथ परोसे।"
url311,https://www.spiceupthecurry.com/hi/aloo-bhindi-recipe-hindi/,3.2,1144,682,3.584,2.085,2016-05-04T17:51:18,2016-05-04T17:51:18,2017-11-02T15:57:38,बद - recipe - म - स - aloo - bhindi - तक - ह - वध - सबज - hindi - और - आल - क - भड - बनन - भ,आलू भिंडी की सब्जी (Aloo bhindi recipe in hindi) आलू भिंडी सब्जी बनाने की विधि,आलू भिंडी की सब्जी रेसिपी (Aloo bhindi recipe in hindi) - यह एक पंजाबी सुखी सब्जी है जो रोटी या पराठे के साथ परोसी जाती है. इसे आलू भिंडीमसाला भी बोला जाता है.
url312,https://www.spiceupthecurry.com/hi/aloo-gobi-matar-sabji-recipe/,4.1,852,877,2.121,1.701,2017-10-20T21:11:10,2017-10-20T21:11:10,2018-03-22T15:33:32,recipe - मटर - matar - म - ल - स - ह - वध - सबज - hindi - और - आल - इस - य - क - बनन - गभ,आलू गोभी मटर की सब्जी बनाने की विधि (Aloo Gobi Matar Recipe in Hindi),आलू गोभी मटर की रसेदार सब्जी रेसिपी - यह एक पंजाबी तरीवाली सब्जी है जिसमे प्याज टमाटर की तरी है। मैंने कुछ अलग तरीका भी बताया है इसे पढ़ना ना भूले।
url313,https://www.spiceupthecurry.com/hi/aloo-gobi-recipe/,4.8,967,1011,1.701,1.701,2018-03-22T15:25:43,2018-03-22T15:25:43,2018-03-22T15:25:43,recipe - म - स - aloo - तक - gobi - ह - वध - सबज - hindi - और - आल - क - यह - बनन - गभ,आलू गोभी की सब्जी बनाने की विधि (Aloo Gobi Recipe in Hindi),आलू गोभी की सब्जी रेसिपी (Aloo Gobi Recipe in Hindi) - यह एक सेहतमंद सब्जी है जो आलू और गोभी से बनती है। यह रोटी फुल्का के साथ बहोत ही बढ़िया लगती है। आज की यह आलू गोभी की सब्जी एकदम आसान है और बहोत ही कम सामग्री का इस्तेमाल करके बनती है। यह बिना प्याज लहसुन के बनी है।
url314,https://www.spiceupthecurry.com/hi/aloo-matar-recipe-hindi/,4.9,983,1029,2.901,2.055,2017-01-08T18:55:15,2017-01-08T18:55:15,2017-11-13T22:41:29,recipe - मटर - matar - aloo - रसप - म - स - तक - ह - hindi - और - इस - कर - आल - सबज़ - क - पजब,"पंजाबी आलू मटर रेसिपी (Aloo matar recipe in Hindi), आलू मटर की सब्ज़ी",आलू मटर रेसिपी (Aloo matar recipe in Hindi) - इसे मैंने प्रेशर कुकर में पकाया है इसीलिए यह जल्दी से बनकर तैयार हो जाती है। आलू मटर को रोटी या पराठा के साथ परोसे।
url315,https://www.spiceupthecurry.com/hi/aloo-methi-recipe/,4.5,911,962,3.329,1.701,2016-08-05T16:22:59,2016-08-05T16:22:59,2018-03-22T15:31:08,म - recipe - हद - methi - स - तक - ह - वध - और - कर - आल - क - सबज़ - बनन - मथ,आलू मेथी की सब्ज़ी बनाने की विधि हिंदी में (aloo methi recipe in Hindi ),"आलू मेथी की सब्ज़ी (Aloo methi recipe in Hindi)- यह एक सुखी सब्ज़ी है जो प्याज, आलू, मेथी और मसालों से बनती है और रोटी के साथ परोसा जाता है।"
url316,https://www.spiceupthecurry.com/hi/aloo-pakora-recipe-hindi/,2.8,1007,598,2.726,2.085,2017-03-13T22:17:22,2017-03-13T22:17:22,2017-11-02T16:33:22,recipe - म - स - aloo - रसप - ह - एक - वध - hindi - और - पकड़ - आल - क - तल - बनन - गरम - pakora,"आलू पकोड़ा रेसिपी (Aloo Pakora Recipe in Hindi), आलू के पकोड़े बनाने की विधि","आलू पकोड़ा रेसिपी (Aloo Pakora Recipe in Hindi) - यह पकोड़े आलू को पतले स्लाइस में काटकर इसे बेसन के घोल में लपेटकर, गरम तेल में तलकर बनाया जाता है। इसे आलू भजिया या आलू भज्जी भी बोलते है।"
url317,https://www.spiceupthecurry.com/hi/aloo-palak-sabzi-recipe/,3.4,690,713,3.329,2.085,2016-08-05T18:18:53,2016-08-05T18:18:53,2017-11-02T15:59:40,तब - म - recipe - स - भ - तक - palak - ह - वध - और - आल - क - सबज़ - बनन - पलक - हद,आलू पालक की सब्ज़ी बनाने की विधि हिंदी में (aloo palak recipe in hindi),"आलू पालक की सब्ज़ी - या एक हेल्थी सुखी सब्ज़ी होने के साथ साथ स्वादिष्ट भी है। सिर्फ हर रोज इस्तेमाल होते है वो मसाले, आलू, पालक के पत्ते, प्याज और टमाटर का इस्तेमाल होगा। यह एक आसानी से बनने वाली सब्ज़ी है"
url318,https://www.spiceupthecurry.com/hi/aloo-paratha-recipe-hindi/,7.2,1467,1530,3.205,2.085,2016-09-19T23:11:02,2016-09-19T23:11:02,2017-11-02T16:01:50,परठ - recipe - स - म - aloo - रसप - ह - वध - hindi - और - इस - आल - क - paratha - बनन - भ - आट,"आलू पराठा रेसिपी (Aloo paratha recipe in Hindi), आलू का पराठा बनाने की विधि",आलू पराठा रेसिपी (Aloo paratha recipe in Hindi) स्टेप के फोटो के साथ - यह पंजाब की एक लोकप्रिय डिश है जो अक्सर सुबह के नाश्ते में बनायीं जाती है।
url319,https://www.spiceupthecurry.com/hi/aloo-shimla-mirch-recipe/,3.1,653,664,3.329,2.085,2016-08-05T16:52:58,2016-08-05T16:52:58,2017-11-02T15:59:34,recipe - म - shimla - तक - मरच - ह - वध - और - आल - क - सबज़ - शमल - बनन - मसल - mirch,आलू शिमला मिर्च की सब्ज़ी बनाने की विधि (Aloo shimla mirch recipe in hindi),"आलू शिमला मिर्च की सब्ज़ी रेसिपी - यह एक सुखी सब्ज़ी है जो प्याज़, आलू, शिमला मिर्च और मसालों से बनती है। यह एक स्वादिष्ठ और सबको पसंद आनेवाली सब्ज़ी है।"
url320,https://www.spiceupthecurry.com/hi/aloo-tikki-chole-chaat-recipe/,5.0,1022,1059,2.123,2.085,2017-10-19T08:06:22,2017-10-19T08:06:22,2017-11-02T16:48:42,recipe - म - स - aloo - रसप - टकक - छल - ह - hindi - और - चट - आल - tikki - chole - क - हर,"आलू टिक्की छोले रेसिपी (Aloo Tikki Chole Recipe in Hindi), आलू टिक्की चाट","आलू टिक्की छोले रेसिपी (आलू टिक्की चाट) - यह उत्तर भारत की एक चाट है जिसमे आलू की टिक्की के ऊपर छोले ग्रेवी, हरी चटनी, मीठी चटनी, दही और सेव डाली जाती है।"
url321,https://www.spiceupthecurry.com/hi/aloo-tikki-recipe-hindi/,3.1,1017,657,3.679,2.085,2016-03-30T22:33:27,2016-03-30T22:33:27,2017-11-02T15:54:20,recipe - म - पर - aloo - रसप - स - दन - मटर - टकक - ह - वध - hindi - और - आल - tikki - क - बनन - भ,आलू टिक्की रेसिपी । Aloo tikki recipe in hindi (आलू टिक्की बनाने की विधि),"आलू टिक्की रेसिपी (Aloo tikki recipe in hindi) - उबले आलू और मटर को कद्दूकस करके मसलो के साथ मिलाकर, टिक्की का आकर देने के बाद, तवे पर कम तेल में फ्राई करके बनायी जाती है"
url322,https://www.spiceupthecurry.com/hi/atte-ka-halwa-recipe-hindi/,4.4,886,940,2.255,1.392,2017-09-01T13:26:50,2017-09-01T13:26:50,2018-07-13T08:41:22,recipe - म - स - halwa - ka - ह - वध - hindi - और - कर - हलव - क - atte - बनन - घ - कम - आट,आटे का हलवा बनाने की विधि (Atte ka Halwa Recipe in Hindi),"आटे का हलवा रेसिपी (Atte ka Halwa Recipe in Hindi) - यह एक प्रख्यात उत्तर भारत का मीठा है जो गेंहू के आटे, घी और चीनी से बनता है।"
