URL_NUM,URL_NAME,NLP_READING_TIME_IN_MINS_212WPM,BSOUP_NUMWORDS,NLP_NUMWORDS,META_YEARS_SINCE_FIRST_PUBLISHED,META_YEARS_SINCE_LAST_MODIFIED,NLP_FIRST_PUBLISHED_DATETIME,META_FIRST_PUBLISHED_DATE,META_LAST_MODIFIED_DATETIME,NLP_KEYWORDS,TITLE_TAG_VALUE,META_DESCRIPTION
url300,https://www.whiskaffair.com/dhaniya-panjiri/,2.6,542,557,3.159,0.186,2016-10-06T05:50:59,2016-10-06T05:50:59,2019-09-26T03:30:37,minutes - panjiri - cup - heat - dish - ghee - janamashtami - dhaniya - sugar - ki,Dhaniya ki Panjiri (For Janamashtami) - Whiskaffair,Dhaniya ki Panjiri is a falahari dish especially made for Krishna Janamashtami as Prashad. Here is how to make this delicious Dhaniya Ki Panjiri.
url301,https://www.whiskaffair.com/dhingri-dolma/,3.1,643,653,3.885,0.192,2016-01-15T11:32:55,2016-01-15T11:32:55,2019-09-24T10:33:00,add - paneer - tomato - style - onion - tsp - mushrooms - mushroom - curry - dolma - dhingri - ingredients - awadhi,Dhingri Dolma (Awadhi Style Mushroom Paneer Curry) - Whiskaffair,"Dhingri Dolma is a mildly spiced, North Indian recipe from Awadhi cuisine. Mushroom & paneer are its main ingredients cooked in brown onion and tomato base."
url302,https://www.whiskaffair.com/dhingri-matar-mushroom-peas-curry/,2.7,558,565,4.6,1.178,2015-04-29T03:09:50,2015-04-29T03:09:50,2018-09-29T14:41:14,add - fry - peas - matar - onion - tsp - till - mushroom - curry - dhingri - recipe - powder,Dhingri Matar Recipe (Mushroom Peas Curry) - Whiskaffair,Dhingri Matar or Mushroom Matar is a simple curry made using onion and tomato. It goes very well with any Indian Bread. Here is how to make it.
url303,https://www.whiskaffair.com/dhuli-moong-dal-ki-khichdi/,1.9,427,395,3.981,1.622,2015-12-11T01:57:50,2015-12-11T01:57:50,2018-04-20T02:36:42,minutes - add - seeds - rice - dal - moong - ghee - dhuli - 12 - khichdi - recipe - ki,"Dhuli Moong Dal Ki Khichdi Recipe, How to make Dhuli Moong Dal Ki Khichdi - Whisk Affair","Dhuli Moong Dal Ki Khichdi is a rich, nutritious dal based gravy, that can be enjoyed with white rice and ghee. Here is how to make it."
url304,https://www.whiskaffair.com/dhuwan-dahi-gosht/,0.6,582,118,5.301,1.227,2014-08-16T04:13:00,2014-08-16T04:13:00,2018-09-11T02:43:36,smoke - spicy - infused - dhuwan - flavor - onion - mutton - gravy - smoky - gosht - dahi - recipe,Dhuwan Dahi Gosht Recipe (Mutton in Smoky Gravy) - Whiskaffair,Dhuwan Dahi Gosht is mutton cooked in a spicy onion tomato based gravy and then infused with fragrant smoky flavor. Here is how to make it.
url305,https://www.whiskaffair.com/dinosaur-theme-party-for-my-10-year-old/,2.8,625,601,3.863,3.863,2016-01-23T07:12:57,2016-01-23T07:12:57,2016-01-23T08:27:18,dinosaur - cookies - royal - ideas - covered - dino - party - theme - kids - old - went - parts,Dinosaur Theme Party for my 10 Year Old - Whisk Affair,Dinosaur Theme Party for my 10 Year Old. I did a dinosaur theme party for my son a few days back and here are a few ideas from the party. 
url306,https://www.whiskaffair.com/doodhiya-gajar-matar/,1.9,386,396,3.995,1.329,2015-12-06T02:48:51,2015-12-06T02:48:51,2018-08-05T03:29:43,minutes - peas - matar - doodhiya - carrots - fat - tsp - milk - recipe - gajar,Doodhiya Gajar Matar - Whisk Affair,"Dudhiya Gajar Matar is a dry Indian dish that is tasty, healthy and flavorful. Made with carrots and peas in a milk based gravy, the recipe has a mild, spicy taste."
url307,https://www.whiskaffair.com/doughnuts/,3.0,630,645,5.356,0.159,2014-07-27T02:45:00,2014-07-27T02:45:00,2019-10-06T03:19:54,lightly - minutes - 14 - mix - used - till - dough - oil - doughnuts - recipe,"Doughnuts recipe, How to make Doughnuts at home",Doughnuts are a popular fried confectionery that is eaten as a dessert or as an accompaniment with beverages. Read its recipe.
url308,https://www.whiskaffair.com/dry-fruits-paratha/,3.1,624,651,3.844,0.192,2016-01-30T02:21:25,2016-01-30T02:21:25,2019-09-24T10:34:53,flour - add - paratha - wheat - dried - fruits - dry - powdered - tsp - stuffed - rotis - recipe - healthy,Healthy Stuffed Dry Fruits Paratha Recipe - Whiskaffair,"Innovative and truly delicious, Dry Fruits Paratha is whole wheat flour rotis stuffed with powdered dried fruits. How to make Dry Fruits Paratha, Stuffed"
url309,https://www.whiskaffair.com/dry-prawn-chilli/,3.7,756,787,1.964,0.216,2017-12-16T11:02:54,2017-12-16T11:02:54,2019-09-15T07:29:21,minutes - add - heat - dry - sauce - prawns - tsp - prawn - chilli - serve - recipe,How to make Dry Chilli Prawns Recipe - Whiskaffair,"A sizzling combination of finely sauteed prawns, umpteen sauces and fresh greens onions, Dry Chilli Prawns is very appetizing."
url310,https://www.whiskaffair.com/dukkah-deviled-eggs/,2.0,418,425,3.989,1.622,2015-12-08T13:39:23,2015-12-08T13:39:23,2018-04-20T03:27:12,deviled - eggs - dukkah - lemon - tsp - egg - blend - spice - yolk - recipe - mixture,Dukkah Deviled Eggs Recipe - Whisk Affair,"Dukkah Deviled Eggs is a delicious appetizer made with the Egyptian spice and nut blend Dukkah, filled into creamy deviled eggs."
url311,https://www.whiskaffair.com/dupalli-roti/,2.8,593,598,3.219,0.186,2016-09-14T02:16:34,2016-09-14T02:16:34,2019-09-26T02:58:14,wheat - equal - separated - balls - layer - roti - ghee - dough - sized - dupalli,Dupalli Roti Recipe (Two Layered Roti) - Whiskaffair,"Dupalli Roti means a two layered roti, which is made by jointly rolling two equal sized whole wheat dough balls separated by a layer of ghee."
url312,https://www.whiskaffair.com/dutch-crunch-bread/,3.9,813,828,4.233,0.638,2015-09-10T09:49:35,2015-09-10T09:49:35,2019-04-14T03:53:07,minutes - crunch - cup - warm - dutch - tbsp - water - dough - topping - bread,Dutch Crunch Bread Recipe (Tiger Brood) - Whiskaffair,"Dutch Crunch Bread or Tigerbrood, Soft and chewy bread inside covered with a crunchy layer which looks like Tiger's skin. Here is how to make it at home."
url313,https://www.whiskaffair.com/easy-balsamic-caprese-skewers-recipe/,2.1,424,440,6.814,0.216,2013-02-10T05:27:56,2013-02-10T05:27:56,2019-09-15T04:36:35,minutes - skewers - heat - balsamic - wine - easy - good - pair - recipe - moscato - caprese,Easy Balsamic Caprese Skewers Recipe - Whiskaffair,These Easy to make Balsamic Caprese Skewers Recipe is a fantastic appetizer to make for any gathering. They take all of 10 minutes to assemble and keeps good in refrigerator for a couple of hours. Here is simple recipe to make it.
url314,https://www.whiskaffair.com/easy-healthy-black-forest-smoothie-recipe/,3.5,714,739,2.43,0.003,2017-06-29T02:16:41,2017-06-29T02:16:41,2019-12-02T08:01:44,cherries - oats - easy - smoothie - forest - fresh - black - milk - recipe - healthy - chocolate,Easy Healthy Black Forest Smoothie Recipe - Whiskaffair,"Loaded with antioxidants, this chocolaty decadence easy Healthy Black Forest Smoothie is perfect to start your day with or even as after meal dessert."
url315,https://www.whiskaffair.com/easy-homemade-tahini-paste-recipe/,5.3,1099,1125,0.737,0.088,2019-03-09T02:43:07,2019-03-09T02:43:07,2019-11-01T00:55:25,seeds - hummus - tahini - easy - homemade - recipes - olive - video - best - paste - oil - recipe - sesame - step,Best Homemade Tahini Paste Recipe (Step by Step + Video) - Whiskaffair,Step by Step and video to make Easy Homemade Tahini Paste Recipe or How to make Tahini at home with just 2 ingredients and ideas to use it.
url316,https://www.whiskaffair.com/easy-indian-mutton-curry-recipe/,7.9,1637,1666,0.666,0.074,2019-04-04T03:37:27,2019-04-04T03:37:27,2019-11-06T11:08:07,add - fry - heat - indian - cook - mutton - pressure - water - curry - cooker - recipe,Indian Mutton Curry Recipe (Step by Step + Video) - Whiskaffair,"A basic, Indian Mutton Curry that you must try for a homely weekend dinner with your family, read my easy recipe to make it."
url317,https://www.whiskaffair.com/easy-mango-lassi-recipe/,7.0,1424,1492,0.526,0.148,2019-05-25T04:56:49,2019-05-25T04:56:49,2019-10-10T16:24:37,add - yogurt - mango - mangoes - lassi - creamy - using - rich - video - ice - cardamom - recipe - powder,Rich & Creamy Mango Lassi Recipe + Video - Whiskaffair,"Nicely frothed with fresh dollops of yogurt, ripe mango, sugar, cardamom powder and heaps of ice cubes, this easy Indian Mango Lassi is a soothing delight."
url318,https://www.whiskaffair.com/easy-mexican-horchata-recipe/,7.5,1531,1590,0.732,0.137,2019-03-11T04:00:43,2019-03-11T04:00:43,2019-10-14T14:08:33,add - horchata - almonds - rice - easy - cinnamon - using - drink - nuts - milk - recipe - mexican - step,Easy Mexican Horchata Recipe (Step by Step) - Whiskaffair,This Easy Mexican Horchata is a very refreshing Mexican drink traditionally made using rice and nuts and is a dairy free alternative to milk.
url319,https://www.whiskaffair.com/easy-mushroom-fried-rice-recipe/,6.0,1223,1273,0.973,0.159,2018-12-13T05:01:50,2018-12-13T05:01:50,2019-10-06T04:02:56,add - vegan - indian - rice - onion - garlic - chinese - mushroom - video - fried - recipe - mushrooms - chopped - step,"Mushroom Fried Rice (Vegan, Indian) Step by Step + Video - Whiskaffair",Use that leftover rice to make this easy Mushroom Fried Rice and see it disappear in minutes. Here is how to cook Mushroom Fried Rice in Chinese Style.
url320,https://www.whiskaffair.com/easy-onion-tomato-chutney-recipe/,5.2,1047,1093,0.822,0.003,2019-02-06T03:03:17,2019-02-06T03:03:17,2019-12-02T06:28:52,add - dosa - tomato - idli - red - onion - chutney - fresh - oil - recipe - step,Onion Tomato Chutney Recipe for Dosa Idli (Step by Step) - Whiskaffair,Tired of eating the same coconut chutney with idli and dosa? Then this South Indian onion tomato chutney recipe is perfect for you. 
url321,https://www.whiskaffair.com/easy-rabdi-recipe/,2.8,996,591,0.926,0.162,2018-12-30T09:42:00,2018-12-30T09:42:00,2019-10-05T17:02:13,huge - memories - freeze - used - homemade - sweet - rabri - best - rabdi - milk - recipe - step,Best Homemade Rabdi Recipe (Step by Step) - Whiskaffair,"Delicious and fun to make, this Easy Rabdi Recipe will bring back memories of your childhood years. Here is how to make Rabri."
url322,https://www.whiskaffair.com/easy-restaurant-style-paneer-butter-masala-recipe/,9.1,1882,1926,0.581,0.129,2019-05-05T15:10:10,2019-05-05T15:10:10,2019-10-17T16:20:26,add - paneer - tomato - style - whiskaffair - onion - cream - restaurant - masala - tbsp - video - recipe - powder - butter - step,Restaurant Style Paneer Butter Masala (Step by Step + Video)- Whiskaffair,"Paneer Butter Masala is essentially one of the simplest yet satiating Indian accompaniment made using dollops of fresh cream, paneer and spices."
url323,https://www.whiskaffair.com/easy-strawberry-basil-lemonade-recipe/,3.0,626,632,1.707,0.444,2018-03-20T03:55:25,2018-03-20T03:55:25,2019-06-24T16:35:18,add - easy - sugar - lemonade - strawberry - ice - strawberries - lemon - recipe - basil,Easy Strawberry Basil Lemonade Recipe (Step by Step) - Whiskaffair,"This easy Strawberry Basil Lemonade incorporates the tangyness of lemon with a dash of sweetness of fresh strawberries, basil and heaps of crushed ice."
url324,https://www.whiskaffair.com/edible-bread-bowls/,0.7,667,154,4.932,0.159,2014-12-29T16:46:00,2014-12-29T16:46:00,2019-10-06T03:38:31,tomato - served - soups - edible - perfect - bowls - bread - recipe - bowl - try - soup,"Edible Bread Bowls recipe, How to make Edible Bread Bowls",Serving your soup in a edible bread bowls takes it to a next level. Here is a simple recipe to make your own bowl at home using simple ingredients.
url325,https://www.whiskaffair.com/egg-bhurji-recipe/,7.5,1539,1585,0.164,0.022,2019-10-04T02:56:30,2019-10-04T02:56:30,2019-11-25T02:59:26,add - eggs - coriander - cook - tsp - egg - pan - bhurji - recipe - bowl,Egg Bhurji (With a Secret Masala) Step by Step + Video - Whiskaffair,Egg Bhurji also known as Anda Bhurji is a spicy and a flavourful scrambled eggs recipe which is quite famous in the streets of Northern and Western India.
url326,https://www.whiskaffair.com/egg-butter-masala/,3.0,618,636,3.29,0.186,2016-08-19T12:51:16,2016-08-19T12:51:16,2019-09-26T02:29:32,add - eggs - minutes - fry - egg - masala - video - gravy - recipe - butter,Restaurant Style Egg Butter Masala + Video - Whiskaffair,Egg Butter Masala is a rich and delicious recipe in which boiled and fried eggs are simmered in a buttery tomato based gravy.
url327,https://www.whiskaffair.com/egg-dosa-recipe/,4.6,955,982,0.956,0.564,2018-12-19T11:35:25,2018-12-19T11:35:25,2019-05-11T10:08:40,dosa - breakfast - coriander - egg - chutney - video - mutta - centre - sprinkle - recipe - step,How to make Egg Dosa (Mutta Dosa) Step by Step + Video - Whiskaffair,Egg Dosa is a perfect dish to  make for breakfast. This step by step and video recipe is perfect for a healthy breakfast option and is super easy to make.
url328,https://www.whiskaffair.com/egg-drop-soup-recipe/,5.5,1138,1173,0.805,0.148,2019-02-12T02:47:17,2019-02-12T02:47:17,2019-10-10T16:07:59,add - eggs - chicken - minute - broth - mix - easy - cornflour - egg - drop - recipe - powder - soup,10 Minute Easy Egg Drop Soup Recipe - Whiskaffair,Make this Chinese Egg Drop Soup for a healthy dinner. It's easy and simple to make and gets ready in under 20 minutes. Add chicken to make KETO version.
url329,https://www.whiskaffair.com/egg-dum-biryani-recipe/,6.7,1374,1418,0.597,0.107,2019-04-29T01:53:19,2019-04-29T01:53:19,2019-10-25T04:06:04,eggs - style - rice - cook - till - egg - pan - water - dum - video - best - fried - biryani - recipe - step,Best Egg Biryani (Dum Style) Step by Step + Video - Whiskaffair,Egg Biryani is a flavorful and delicious Indian rice preparation which can be easily made at home. Here is a tried and tested recipe.
url330,https://www.whiskaffair.com/egg-foo-young-recipe/,7.4,1520,1574,0.567,0.041,2019-05-10T01:55:18,2019-05-10T01:55:18,2019-11-18T10:44:23,add - chicken - chinese - sauce - young - dish - egg - foo - video - oil - recipe - step,Chinese Egg Foo Young (Step by Step + Video) - Whiskaffair,Egg Foo Young is a traditional Chinese Style Omelette dish which is crispy from the outside and is loaded with veggies and meats.
url331,https://www.whiskaffair.com/egg-fried-rice-recipe/,8.2,1668,1741,0.482,0.022,2019-06-10T01:17:26,2019-06-10T01:17:26,2019-11-25T06:17:25,minutes - add - eggs - cooked - chinese - rice - salt - egg - video - fried - oil - recipe - step,10 minutes Chinese Egg Fried Rice (Step by Step + Video) - Whiskaffair,"Got a day old rice? Want to revamp it? Make this quick and easy, not too mention uber delicious stir-fried Egg Fried Rice in a skillet or wok in minutes!"
url332,https://www.whiskaffair.com/egg-roll-in-a-bowl-recipe/,5.7,1179,1212,0.627,0.052,2019-04-18T04:19:30,2019-04-18T04:19:30,2019-11-14T04:40:27,add - minutes - ground - chicken - rice - dish - egg - roll - recipe - bowl,"Egg Roll in a Bowl Recipe (Healthy, Low Carb) Step by Step - Whiskaffair","Make this easy, low carb Egg Roll in a Bowl for a healthy meal. This recipe can be made in one pan and in under 15 minutes if all the prep work is done."
url333,https://www.whiskaffair.com/egg-white-muffins-recipe/,6.0,1218,1280,0.471,0.016,2019-06-14T11:41:38,2019-06-14T11:41:38,2019-11-27T16:34:25,add - spinach - breakfast - muffin - egg - veggies - muffins - white - recipe - healthy - oil,Healthy Spinach Egg White Muffins Recipe (Step by Step) - Whiskaffair,"Bored of eating omellete for breakfast? Whisk up these fluffy, filling Baked Egg White Muffins that are very healthy and delish."
url334,https://www.whiskaffair.com/eggless-mm-cookies-recipe/,5.3,1082,1118,0.03,0.03,2019-11-22T07:31:46,2019-11-22T07:31:46,2019-11-22T07:51:27,minutes - mm - cookies - chips - sheet - crispy - sugar - dough - chocolate - baking - recipe - step,Crispy M&M Cookies Recipe (Step by Step) - Whiskaffair,"Loaded with chocolate chips and M&M, these crispy M&M Cookies are a breeze to make at home. Make these this Christmas for a festive treat."
url335,https://www.whiskaffair.com/ellu-sadam-recipe-sesame-rice-recipe/,5.3,1063,1114,0.918,0.137,2019-01-02T04:44:51,2019-01-02T04:44:51,2019-10-14T09:27:13,add - seeds - rice - ellu - powder - pan - water - sadam - recipe - sesame,Ellu Sadam Recipe | Sesame Rice (Step by Step) - Whiskaffair,Ellu Sadam or Sesame Rice is a traditional Karnataka dish especially made during festivals. In this dish cooked rice is mixed with a spicy sesame powder.
url336,https://www.whiskaffair.com/fabindia-mixes-trends-with-tastes-at-fabcafe/,3.6,796,758,2.003,2.0,2017-12-02T10:20:37,2017-12-02T10:20:37,2017-12-03T02:11:02,mixes - free - wheat - mumbai - trends - tastes - fabcafe - fabindia - visit - experience - center - dishes - india,Fabindia mixes trends with tastes at Fabcafe - Whisk Affair,No meta description found.
url337,https://www.whiskaffair.com/falafel/,3.2,1064,681,0.003,0.003,2019-12-02T01:31:00,2019-12-02T01:31:00,2019-12-02T03:39:23,popular - hummus - falafel - pepper - homemade - mixture - best - middle - chickpeas - falafels - serve - oil - recipe - step,Best Homemade Falafel Recipe (Step by Step) - Whiskaffair,Falafel is a very popular Middle Eastern street food made using chickpeas as it's base ingredient. It is crispy from outside and soft and moist from inside.
url338,https://www.whiskaffair.com/falahari-aloo-halwa-recipe-potato-halwa/,2.9,603,616,1.997,0.181,2017-12-04T11:15:31,2017-12-04T11:15:31,2019-09-28T05:38:48,minutes - falahari - potato - cook - sweet - video - vitamin - ka - aloo - halwa - recipe - potatoes - step,Falahari Aloo ka Halwa (Potato Halwa) Step by Step + Video - Whiskaffair,Farali Aloo ka Halwa Recipe or Potato Halwa is a delicious Indian sweet which is made using potato as the base ingredients.
url339,https://www.whiskaffair.com/farali-aloo-chaat-recipe/,2.7,568,565,3.162,0.186,2016-10-05T03:03:44,2016-10-05T03:03:44,2019-09-26T03:28:09,minutes - chaat - turn - farali - potato - tossed - tsp - toothsome - till - aloo,Farali Aloo Chaat (Vrat Recipes) - Whiskaffair,Farali Aloo Chaat Recipe is assembled by frying potato dices till they turn crisp and they are tossed with toothsome spices. Serve it hot.
url340,https://www.whiskaffair.com/farali-aloo-palak-sabzi-recipe/,2.6,530,549,3.17,0.186,2016-10-02T02:38:13,2016-10-02T02:38:13,2019-09-26T03:26:25,add - farali - vrat - easy - recipes - palak - taste - fasting - sabzi - serve - aloo - recipe - ki,Easy Farali Aloo Palak Sabzi (Vrat Recipes) - Whiskaffair,"Farali Aloo Palak Sabzi has a pleasing softness, taste and nutrition which is sure to make you rejoice during fasting. Serve it with Rajgiri Paratha."
url341,https://www.whiskaffair.com/farali-arbi-fry-recipe/,3.1,637,648,3.156,0.962,2016-10-07T04:09:02,2016-10-07T04:09:02,2018-12-17T04:44:37,minutes - fry - coriander - amchoor - farali - green - arbi - chilli - fresh - recipe - ajwain,Farali Arbi Fry Recipe for Vrat + Video - Whiskaffair,"Farali Arbi Fry is a mix of boiled, diced Arbi which is sauteed with a gentle coat of green chilli, ajwain, amchoor powder, fresh coriander et al."
url342,https://www.whiskaffair.com/farali-batata-vada/,3.2,660,668,3.0,0.186,2016-12-03T02:54:10,2016-12-03T02:54:10,2019-09-26T03:58:20,add - fritters - balls - farali - potato - vada - batata - ka - potatoes - kuttu,Farali Batata Vada (Vrat Recipes) - Whiskaffair,Farali Batata Vada has this toothsome base of potatoes which is sauteed with spices and finally its fritters are made by coating it with kuttu ka aata.
url343,https://www.whiskaffair.com/farali-dhokla-recipe/,4.0,832,852,2.189,0.471,2017-09-25T04:23:01,2017-09-25T04:23:01,2019-06-14T04:16:13,minutes - farali - vrat - batter - atta - homemade - tsp - dhokla - best - tempering - ka - recipe,Best Homemade Farali Dhokla Recipe (Vrat Ka Dhokla) - Whiskaffair,Farali Dhokla or Vrat ka Dhokla is a gluten free and vegan Indian snack that can be made as falahar for vrat or can be had otherwise also.
url344,https://www.whiskaffair.com/farali-pineapple-curry-recipe/,3.6,740,765,3.241,0.186,2016-09-06T01:16:57,2016-09-06T01:16:57,2019-09-26T02:52:11,add - minutes - farali - step - cook - ghee - water - sabji - curry - coconut - serve - pineapple - annanas - ki,Farali Pineapple Curry (Annanas Ki Sabji) Step by Step - Whiskaffair,"Farali Pineapple Curry Recipe is very easy to make accompaniment which just requires cubed pineapple, ghee, grated coconut, and spices."
url345,https://www.whiskaffair.com/fig-cream-cheese-bagel-sandwich-recipe/,3.1,644,658,1.91,0.444,2018-01-05T02:40:49,2018-01-05T02:40:49,2019-06-24T12:16:10,minutes - breakfast - drizzle - bagel - honey - cream - fig - sugar - sandwich - cheese,Fig Cream Cheese Bagel Sandwich Recipe - Whiskaffair,"Fig Cream Cheese Bagel Sandwich is a quick to make and healthy breakfast option. Drizzled with honey, it's very tempting to eat."
url346,https://www.whiskaffair.com/fish-dum-biryani/,2.9,1270,624,0.734,0.137,2019-03-10T01:05:00,2019-03-10T01:05:00,2019-10-14T14:19:22,minutes - rice - used - till - pan - hyderabadi - biryani - fish - try - recipe - lid,Traditional Hyderabadi Fish Biryani (Step by Step) - Whiskaffair,"Fish Biryani is a flavorful mix of rice, spices and fish. Do try this simple and easy to make this authentic recipe. I am sure you will love it."
url347,https://www.whiskaffair.com/fish-fingers-recipe/,4.7,962,990,4.008,0.118,2015-12-01T11:49:30,2015-12-01T11:49:30,2019-10-21T08:34:09,minutes - add - fingers - freeze - outside - tsp - best - fried - oil - baking - fish - recipe,Best Fish Fingers Recipe - Whiskaffair,"Crispy from outside and juicy from inside, these fish fingers are a breeze to make."
url348,https://www.whiskaffair.com/fish-molee/,3.7,755,789,0.515,0.162,2019-05-29T05:32:15,2019-05-29T05:32:15,2019-10-05T17:05:45,add - minutes - style - tsp - molee - video - curry - coconut - authentic - fish - recipe - powder - kerala,Authentic Kerala Style Fish Molee Recipe + Video - Whiskaffair,Fish Molee is a Kerala style Fish Curry where fish is cooked in a coconut milk based gravy. Enjoy this curry with a bowl of steamed rice.
url349,https://www.whiskaffair.com/flying-from-delhi-to-leh-ladakh/,2.9,670,618,2.441,0.474,2017-06-25T10:39:07,2017-06-25T10:39:07,2019-06-13T01:35:21,tickets - hotel - leh - day - light - ladakh - delhi - flying - land - mountains - advance - hotels - market,Flying from Delhi to Leh Ladakh - Day 1 of 11 day Itenerary,We started our trip by Flying from Delhi to Leh Ladakh via Go Air airlines. Here are the details from our day 1 of travel.
url350,https://www.whiskaffair.com/food-styling-kit-essentials/,4.6,969,979,2.633,0.482,2017-04-16T00:43:54,2017-04-16T00:43:54,2019-06-10T08:21:01,styling - things - food - kit - tissue - handy - bloggers - essentials - stylists - water - kitchen - bowls - small,Food Styling Kit essentials for food bloggers and stylists,Here is a list of Food Styling Kit essentials for food bloggers and stylists which they must always include in their food styling kit.
url351,https://www.whiskaffair.com/french-breakfast-muffins/,0.7,464,140,5.211,1.329,2014-09-18T04:52:00,2014-09-18T04:52:00,2018-08-05T03:28:57,breakfast - favorite - french - day - wonderful - coffee - magical - entire - muffins - topping,French Breakfast Muffins - Whisk Affair,French Breakfast Muffins are soft and moist and cinnamon'y'The crunch from the sugar topping gives these muffins a new dimension.
url352,https://www.whiskaffair.com/fresh-strawberry-butter-recipe/,4.0,826,855,0.518,0.479,2019-05-28T12:08:25,2019-05-28T12:08:25,2019-06-11T09:47:15,breakfast - minute - toast - honey - lemon - fresh - strawberries - strawberry - recipe - butter,5 Minute Fresh Strawberry Butter (Step by Step) - Whiskaffair,This 5 minute fresh strawberry butter is a perfect recipe to take your everyday breakfast a notch higher. Make it while strawberries are in season.
url353,https://www.whiskaffair.com/fresh-strawberry-cake/,1.2,279,263,6.841,1.23,2013-01-31T19:29:00,2013-01-31T19:29:00,2018-09-10T05:12:07,flour - big - cup - cake - pan - cool - sugar - fresh - purpose - strawberries - strawberry - recipe - berries,"Strawberry Cake Recipe, Fresh Cake | Whisk Affair","Whisk Affair presents easy to make Strawberry Cake, this Fresh Cake recipe is delicious to have during winters with your friends and family."
url354,https://www.whiskaffair.com/frozen-mango-daiquiri-recipe/,3.2,672,674,0.518,0.025,2019-05-28T03:08:02,2019-05-28T03:08:02,2019-11-24T12:38:36,mango - serving - cup - cocktail - frozen - white - daiquiri - glasses - ingredients - recipe,Frozen Mango Daiquiri (Step by Step) - Whiskaffair,"Frozen Mango Daiquiri is a 4 ingredients cocktail that is going to make your summer parties a hit. It's made using mango puree, white rum and lemon juice."
url355,https://www.whiskaffair.com/frozen-strawberry-margarita-recipe/,5.5,1123,1159,0.57,0.378,2019-05-09T03:30:04,2019-05-09T03:30:04,2019-07-18T19:57:54,chilis - frozen - copycat - season - drink - margarita - fresh - strawberries - serve - try - strawberry - recipe,Chili's Copycat Frozen Strawberry Margarita Recipe - Whiskaffair,"Shaken up fresh with frozen strawberries, tequila, Grand Marnier, lime juice and honey, Frozen Strawberry Margarita is the most rejuvenating cocktail."
url356,https://www.whiskaffair.com/fruit-raita-recipe/,3.8,760,800,0.718,0.115,2019-03-16T12:02:47,2019-03-16T12:02:47,2019-10-22T04:30:10,add - cup - fruits - raita - fruit - tsp - rich - sugar - tempering - fresh - calcium - ingredients - recipe - step,How to make Fruit Raita (Calcium Rich Recipe) Step by Step - Whiskaffair,"Fruit Raita Recipe is a delicious and healthy dip that is prepared with yoghurt and diced fruits, both great for digestion and packed with nutrients."
url357,https://www.whiskaffair.com/fruit-salad/,4.8,977,1014,3.474,0.151,2016-06-13T02:30:05,2016-06-13T02:30:05,2019-10-09T03:24:23,juice - fruits - great - refreshing - mix - fruit - salad - summer - lemon - dressing - fresh - recipe,Refreshing Summer Fruit Salad Recipe - Whiskaffair,Eat the freshest fruits this season tossed up to make a chilled Fruit Salad Recipe. Read a few tip and tricks on How to make a Summer Fruit Salad.
url358,https://www.whiskaffair.com/fruit-skewers-with-honey-vanilla-yogurt-dip/,0.9,209,191,5.233,1.496,2014-09-10T07:05:00,2014-09-10T07:05:00,2018-06-05T16:45:45,yogurt - skewers - better - way - fruits - vanilla - honey - fruit - eats - dip,Fruit Skewers with Honey Vanilla Yogurt Dip - Whisk Affair,"Fruit Skewers with Honey Vanilla Yogurt Dip makes for a healthy and delicious breakfast or dessert, perfect for kid's parties. "
url359,https://www.whiskaffair.com/gajar-gobhi-aur-shalgam-ka-achar/,2.1,461,447,4.975,1.496,2014-12-13T14:23:32,2014-12-13T14:23:32,2018-06-05T02:42:05,shalgam - aur - gobhi - vegetables - g - powder - jar - winter - pickle - ka - achar - gajar,"Gajar, Gobhi aur Shalgam Ka Achar - Whisk Affair","Gajar, Gobhi aur Shalgam Ka Achar is a seasonal winter pickle made with freshest of the vegetables available during winter season."
url360,https://www.whiskaffair.com/gajar-ka-halwa-carrot-halwa/,8.2,1681,1749,0.553,0.003,2019-05-15T03:47:29,2019-05-15T03:47:29,2019-12-02T11:10:13,add - carrot - step - carrots - khoya - sugar - best - ka - halwa - milk - recipe - gajar,Best Carrot Halwa Recipe (Gajar ka Halwa) Step by Step - Whiskaffair,"Gajar Ka Halwa or Carrot Halwa is a traditional Indian sweet or dessert made with fresh red carrots, milk and sugar. Here is a simple recipe to make this."
url361,https://www.whiskaffair.com/gajar-methi-recipe/,2.9,601,609,2.811,0.016,2017-02-10T04:21:57,2017-02-10T04:21:57,2019-11-27T04:39:23,fry - carrot - red - carrots - powder - tsp - fenugreek - stir - sabzi - methi - recipe - healthy - gajar,Healthy Gajar Methi Recipe (Carrot Fenugreek Stir Fry) - Whiskaffair,"Gajar Methi or Carrot Methi Subzi is a super wholesome sabzi which imbibes the best of the nutrients derived from the mix of carrots, fenugreek and spices."
url362,https://www.whiskaffair.com/garlic-butter-shrimp-recipe/,5.1,1066,1081,0.436,0.022,2019-06-27T04:02:39,2019-06-27T04:02:39,2019-11-25T06:04:13,add - minutes - garlic - cook - easy - lemon - fresh - shrimps - parsley - recipe - shrimp - butter,Easy Lemon Garlic Butter Shrimp Recipe - Whiskaffair,Lemon Garlic Butter Shrimp is a super easy to make party appetizer or side which gets done in under 10 minutes and uses a very few ingredients.
