URL_NUM,URL_NAME,NLP_READING_TIME_IN_MINS_212WPM,BSOUP_NUMWORDS,NLP_NUMWORDS,META_YEARS_SINCE_FIRST_PUBLISHED,META_YEARS_SINCE_LAST_MODIFIED,NLP_FIRST_PUBLISHED_DATETIME,META_FIRST_PUBLISHED_DATE,META_LAST_MODIFIED_DATETIME,NLP_KEYWORDS,TITLE_TAG_VALUE,META_DESCRIPTION
url298,https://www.indianhealthyrecipes.com/dal-khichdi-recipe/,7.5,1600,1586,1.416,0.2,2018-07-04T09:55:45,2018-07-04T09:55:45,2019-09-21T06:40:48,tomatoes - add - dal - saute - recipe - water - khichdi - pot - ghee - veggies - rice,Khichdi recipe | How to make khichdi | Dal khichdi,"Khichdi recipe - Easy & simple rice lentil dish made healthy & delicious just under 30 mins. Dal khichdi is often served with pickle, papad or curd."
url299,https://www.indianhealthyrecipes.com/dal-makhani-recipe/,7.2,1539,1522,3.584,0.46,2016-05-04T01:57:32,2016-05-04T01:57:32,2019-06-18T04:20:04,cup - punjabi - add - dal - recipe - slow - water - tsp - butter - cook - cooked - makhani,Dal makhani recipe | How to make punjabi dal makhani recipe,Dal makhani recipe with step by step photos. Dal makhani is one of the best dal recipes of India.It is slow cooked with basic spices it tastes delicious
url300,https://www.indianhealthyrecipes.com/dal-palak-recipe/,4.6,1006,971,2.685,0.282,2017-03-28T14:23:10,2017-03-28T14:23:10,2019-08-22T14:32:08,spinach - add - dal - recipe - medium - water - palak - pot - g - cook,Dal palak recipe | Spinach dal | How to make dal palak - Swasthi's Recipes,Dal palak recipe is a healthy spinach dal dish made of lentils and palak. It is delicious and creamy. Serve with rice or roti.
url301,https://www.indianhealthyrecipes.com/dal-paratha-recipe/,3.6,811,758,4.11,0.373,2015-10-25T13:55:06,2015-10-25T13:55:06,2019-07-20T03:33:08,oil - dal - paratha - dough - mg - recipe - flour - lunch - cooked - ghee - need,Dal paratha recipe - Swasthi's Recipes,"Dal paratha recipe - made with cooked dal and atta, these taste delicious and are a very healthy food especially for growing kids. Serve with butter"
url302,https://www.indianhealthyrecipes.com/dalia-khichdi-recipe-dalia-recipe-baby/,6.1,1303,1284,4.038,0.29,2015-11-20T03:59:00,2015-11-20T03:59:00,2019-08-19T13:50:21,tomatoes - cup - add - broken - dal - recipe - water - khichdi - dalia - wheat,Dalia recipe | Dalia khichdi | Broken wheat khichdi - Swasthi's Recipes,"Dalia recipe - Dalia khichdi or broken wheat khichdi, a comfort food for the winters. This post also includes how to make this for babies and toddlers"
url303,https://www.indianhealthyrecipes.com/dates-halwa-recipe-dates-burfi-recipe/,4.6,1017,967,0.553,0.553,2019-05-15T05:59:53,2019-05-15T05:59:53,2019-05-15T15:38:09,add - meal - halwa - dates - almond - recipe - burfi - mawa - used - mixture - ghee,Dates halwa | Dates burfi recipe | Ramadan recipes,"Dates halwa recipe - rich, delicious halwa made with mawa and dates. Quick and easy sweet recipe to make for celebrations & occasions"
url304,https://www.indianhealthyrecipes.com/dates-nuts-ladoo/,3.1,691,660,5.249,0.584,2014-09-04T03:11:28,2014-09-04T03:11:28,2019-05-04T07:36:37,add - laddu - seeds - dates - sesame - microwave - recipe - minutes - ladoo - g - coconut - nuts,Dates laddu | Dates ladoo recipe | How to make dates laddu in 15 minutes,"Dates laddu recipe - Quick, healthy, delicious dates ladoos that can be consumed by all age groups - kids, pregnant women and grown ups too."
url305,https://www.indianhealthyrecipes.com/dates-sesame-ladoo-recipe/,3.8,870,809,3.307,0.288,2016-08-13T16:42:30,2016-08-13T16:42:30,2019-08-20T02:18:55,add - little - laddu - powder - seeds - sesame - dates - balls - recipe - g - ladoo - kids,Dates sesame ladoo recipe | How to make dates sesame laddu / balls,No meta description found.
url306,https://www.indianhealthyrecipes.com/dhaniya-rasam-dhaniyala-chaaru-neer-saaru/,3.4,749,729,7.414,0.416,2012-07-06T13:04:00,2012-07-06T13:04:00,2019-07-04T13:23:10,tamarind - add - powder - coriander - rasam - tomato - recipe - stomach - teaspoon - g - fry - charu,Tamarind rasam recipe without tomato | Charu recipe,Tamarind rasam recipe without tomato and rasam powder. One of the most flavorful rasam that i make during the monsoon to accompany plain rice
url307,https://www.indianhealthyrecipes.com/dibba-rotti/,7.8,1669,1647,5.271,0.46,2014-08-27T15:41:46,2014-08-27T15:41:46,2019-06-18T09:44:11,rotti - oil - dal - urad - rava - batter - recipe - andhra - kadai - water - minapa - dibba - rice,Dibba rotti recipe | How to make andhra minapa rotti recipe,Dibba rotti or minapa rotti is a tradtional dish made in andhra using urad dal & rice rava. It is a crusty flat bread that tastes great with pickle
url308,https://www.indianhealthyrecipes.com/diwali-recipes-diwali-snacks/,10.4,2184,2195,4.614,0.104,2015-04-24T08:07:23,2015-04-24T08:07:23,2019-10-26T04:40:14,served - sweet - snack - 60 - diwali - deep - snacks - recipe - flour - popular - vada - fried - recipes - indian,Diwali snacks recipes | 60 Diwali Recipes | Diwali special recipes 2019,"Diwali snacks recipes - collection of diwali recipes. Crunchy, yummy veg snacks for diwali. Recipes include murukku namakpare, shankarpali, bonda, pakora"
url309,https://www.indianhealthyrecipes.com/diwali-sweets-recipes-diwali-recipes/,15.3,3187,3236,5.129,0.104,2014-10-18T00:13:55,2014-10-18T00:13:55,2019-10-26T07:18:31,sweet - 100 - jaggery - diwali - dessert - recipe - sweets - sugar - ladoo - delicious - payasam - recipes - milk - indian,Diwali Sweets Recipes | 100 Diwali Recipes | Diwali special recipes 2019,"Diwali sweets recipes 2019 - includes popular sweets rasgulla, gulab jamun, rasmalai, halwas, ladoos, burfi and many traditional diwali recipes"
url310,https://www.indianhealthyrecipes.com/dondakaya-curry-tindora-curry-recipe/,2.1,497,436,3.844,0.537,2016-01-30T16:44:58,2016-01-30T16:44:58,2019-05-21T03:25:30,dondakaya - curry - gourd - tindora - powder - mg - saute - tsp - g - ivy - leaves,Dondakaya curry | Tindora curry recipe | Ivy gourd curry,Dondakaya curry or tindora curry made in andhra style. Well known as Ivy gourd it has numerous health benefits and is commonly used in south indian cuisine
url311,https://www.indianhealthyrecipes.com/dondakaya-pachadi/,3.1,699,661,5.548,0.504,2014-05-18T06:54:00,2014-05-18T06:54:00,2019-06-02T14:56:20,dondakaya - chilies - add - dal - gourd - tindora - mg - recipe - tsp - g - chutney - ivy - pachadi,Dondakaya pachadi | Tindora chutney - Swasthi's Recipes,Dondakaya pachadi is made of ivy gourd also known as tindora in hindi. This chutney can be served with rice or chapathi and is easy to make
url312,https://www.indianhealthyrecipes.com/dondakaya-vepudu-recipe/,4.0,877,852,5.17,0.11,2014-10-03T16:41:58,2014-10-03T16:41:58,2019-10-24T05:37:33,stir - dondakaya - ivy - add - gourd - tindora - recipe - red - vepudu - fry - tbsp - coconut,Dondakaya fry | Tindora fry | Ivy gourd stir fry - Swasthi's Recipes,Dondakaya fry or tindora fry is an easy stir fry made of ivy gourd called as vepudu. Made in andhra style with basic ingredients.
url313,https://www.indianhealthyrecipes.com/dosa-recipe-dosa-batter/,13.3,2797,2830,3.723,0.192,2016-03-14T16:15:11,2016-03-14T16:15:11,2019-09-24T05:33:57,add - masala - dal - batter - recipe - dosas - water - dosa - salt - rice,Dosa recipe | How to make dosa batter - Swasthi's Recipes,Dosa recipe - A step by step guide for dosa batter recipe. Learn how to make dosa as good as the ones in the restaurants. Cripsy & delicious!
url314,https://www.indianhealthyrecipes.com/dosa-recipes-dosai-dosa-varieties/,4.8,1035,1015,3.241,0.537,2016-09-06T11:54:13,2016-09-06T11:54:13,2019-05-21T08:41:50,breakfast - varieties - masala - 22 - south - batter - crispy - dosas - dosai - dosa - chutney - delicious - healthy - indian - rice,22 Dosa varieties | South Indian dosa varieties for breakfast,"Dosa varieties - collection of 22 healthy dosa varieties. Includes popular varieties - masala dosa, set dosa neer dosa, plain dosa recipe"
url315,https://www.indianhealthyrecipes.com/dosakaya-mukkala-pachadi-cucumber-chutney-recipe/,5.0,1077,1056,7.43,0.529,2012-06-30T05:24:00,2012-06-30T05:24:00,2019-05-24T11:07:33,cucumber - add - dal - urad - andhra - green - chutney - pachadi - dosakaya - pieces,Dosakaya pachadi recipe | dosakaya chutney | cucumber chutney,"Dosakaya pachadi recipe - an andhra cucumber chutney, often made at home when cucumbers are in season. dosakaya chutney pairs well with rice or chapathi"
url316,https://www.indianhealthyrecipes.com/dosakaya-pappu-recipe-dosakaya-tomato-pappu/,2.9,655,615,4.4,0.51,2015-07-11T09:29:08,2015-07-11T09:29:08,2019-05-31T09:47:49,tamarind - add - dal - powder - mg - tomato - recipe - chili - pappu - dosakaya,Dosakaya pappu recipe | How to make dosakaya tomato pappu,"Dosakaya pappu recipe - Andhra style pappu recipe made with yellow cucumber and tomato. It is served with rice, pickle and ghee or chapathi."
url317,https://www.indianhealthyrecipes.com/dosakaya-pickle-recipe-dosavakaya/,3.2,723,677,3.26,0.504,2016-08-30T14:17:07,2016-08-30T14:17:07,2019-06-02T15:43:10,cucumber - oil - add - dry - juice - lemon - recipe - pickle - dosavakaya - needed - dosakaya,Dosakaya pickle recipe | Dosavakaya recipe | cucumber pickle,No meta description found.
url318,https://www.indianhealthyrecipes.com/drumstick-leaves-stir-fry-recipe-munagaku-vepudu/,2.1,510,448,6.038,0.282,2013-11-20T06:39:00,2013-11-20T06:39:00,2019-08-22T04:19:55,stir - mg - recipe - tree - g - used - drumstick - fry - potatoes - tbsp - leaves,drumstick leaves stir fry recipe - Swasthi's Recipes,"drumstick leaves recipe, stir fry made with potatoes. Healthy and easy recipe that is often made at home to accompany rice and rasam"
url319,https://www.indianhealthyrecipes.com/drumstick-pickle-andhra-style/,0.3,699,59,6.734,0.504,2013-03-11T07:41:00,2013-03-11T07:41:00,2019-06-02T00:57:15,31 - fat - saturated - style - mg - sodium - recipe - pickle - andhra - vitamin - sugar - potassium - g - protein - drumstick - pachadi - mulakkada,Drumstick pickle recipe | Andhra style mulakkada pachadi recipe,Drumstick pickle is made at home few times a year. It pairs well with rice and ghee. Andhra style mulakkada pachadi recipe from my mum
url320,https://www.indianhealthyrecipes.com/drumstick-recipe/,3.6,815,769,7.468,0.318,2012-06-16T00:48:00,2012-06-16T00:48:00,2019-08-09T08:23:53,tomatoes - add - drumsticks - powder - coriander - recipe - potato - teaspoon - drumstick - fry - potatoes,Drumstick recipe with potatoes | Potato & drumstick recipe,Drumstick recipe with potatoes - One of the easiest drumstick recipes that one can make. This drumstick gravy with potatoes pairs well with rice or roti.
url321,https://www.indianhealthyrecipes.com/drumstick-sambhar-mulakkada-nuggekai-sambhar-recipe/,6.9,1478,1469,1.518,0.282,2018-05-28T08:47:00,2018-05-28T08:47:00,2019-08-22T04:07:07,garlic - drumsticks - add - dal - pour - sambar - water - cook - drumstick - coconut,Drumstick sambar - Swasthi's Recipes,"Drumstick sambar in andhra style made with drumsticks, onions, tomatoes, dal & spice powder. This drumstick sambar tastes best with rice"
url322,https://www.indianhealthyrecipes.com/dry-channa-masala-masala-senagalu-easy-chole-recipe/,3.2,726,688,7.46,0.592,2012-06-19T08:47:00,2012-06-19T08:47:00,2019-05-01T02:23:34,add - masala - dry - recipe - chana - water - tsp - chole - cook - chickpeas - turmeric,Dry chana recipe | How to make easy dry chole recipe,"Dry chana recipe - easy recipe with no chopping onions, tomatoes. I make this easy sukhe chole sometimes when I am short of time."
url323,https://www.indianhealthyrecipes.com/dry-dates-juice/,2.7,641,578,6.63,0.504,2013-04-18T07:41:00,2013-04-18T07:41:00,2019-06-02T23:58:08,soak - juice - dry - dates - mg - water - fresh - babies - summer - drink,"dry dates juice , how to make dry dates juice - Swasthi's Recipes",No meta description found.
url324,https://www.indianhealthyrecipes.com/dry-fruits-laddu/,4.6,1033,983,5.063,0.178,2014-11-11T05:57:00,2014-11-11T05:57:00,2019-09-29T11:03:13,add - laddu - dry - seeds - dates - recipe - slightly - ladoo - mixture - figs - fruit - turn,Dry fruit laddu recipe | Dry fruit ladoo recipe | Dry fruits recipes,"Dry fruit laddu recipe - Healthy, delicious and nutrient dense snack balls for people of all age groups. Dry fruit ladoo can be enjoyed for weight gain"
url325,https://www.indianhealthyrecipes.com/dry-fruits-milkshake-recipe/,3.9,858,823,1.819,0.14,2018-02-07T15:29:32,2018-02-07T15:29:32,2019-10-13T14:27:06,add - fruits - soak - dry - recipe - milkshake - used - g - shake - nuts - milk,Dry fruits milkshake recipe | Milkshake recipe for kids & toddlers,"Dry fruits milkshake - a Quick energy booster for toddlers, kids, pregnant women and those fasting during festivals. It is thick, creamy & delicious"
url326,https://www.indianhealthyrecipes.com/dry-fruits-modak-recipe/,2.7,622,578,4.219,0.501,2015-09-15T03:37:48,2015-09-15T03:37:48,2019-06-03T12:07:07,modak - fruits - dry - shape - mg - recipe - mould - g - used - nuts,Dry fruits modak recipe | Mix nut and dry fruits stuffed modak,Dry fruits modak recipe - These modak are super simple to make and just takes 20 minutes. These can be offered during the pooja.
url327,https://www.indianhealthyrecipes.com/dry-gulab-jamun-recipe-how-to-make-dry-gulab-jamun/,3.0,675,637,7.016,0.537,2012-11-28T15:35:00,2012-11-28T15:35:00,2019-05-21T01:33:33,oil - bread - dry - recipe - gulab - sugar - using - coconut - syrup - jamun,Dry gulab jamun recipe | Bread gulab jamun recipe,Dry gulab jamun recipe using bread gulab jamun with step by step photos. Gulab jamun a popular indian dessert made for festivals
url328,https://www.indianhealthyrecipes.com/dum-aloo-recipe/,6.2,1345,1325,3.693,0.214,2016-03-25T03:14:00,2016-03-25T03:14:00,2019-09-16T13:57:50,oil - dum - add - style - restaurant - saute - gravy - recipe - cooked - potatoes - aloo - rice,Dum aloo recipe | How to make dum aloo - Swasthi's Recipes,"Dum aloo recipe - A restaurant style punjabi dum aloo curry that tastes delicious, creamy with aloo having a melt in the mouth texture."
url329,https://www.indianhealthyrecipes.com/easy-aloo-paneer-masala-recipe-easy-paneer-recipes-for-kids/,2.8,659,601,5.219,0.504,2014-09-15T02:38:00,2014-09-15T02:38:00,2019-06-02T16:21:23,paneer - easy - masala - dry - mg - recipe - tsp - g - fry - recipes - aloo - potatoes,Aloo paneer masala recipe | Dry aloo paneer | Easy paneer recipes,"Aloo paneer is a simple side dish made with potatoes, spices, paneer and herbs. This simple yet delicious dish is a kids' favorite at home."
url330,https://www.indianhealthyrecipes.com/easy-ice-cream-recipes/,3.6,795,765,3.14,0.523,2016-10-13T11:48:09,2016-10-13T11:48:09,2019-05-26T14:19:59,easy - milk - shared - recipe - post - delicious - using - ice - recipes - 15 - cream - kids,Ice cream recipes without egg - Swasthi's Recipes,"Easy ice cream recipes - 15 delicious ice cream recipes , simple ingredients used, no egg, no ice cream maker needed, Recipes with step by step photos"
url331,https://www.indianhealthyrecipes.com/easy-kalakand-in-10-mins-with-condensed-milk/,6.2,1333,1312,6.321,0.293,2013-08-09T06:37:00,2013-08-09T06:37:00,2019-08-18T15:49:19,set - paneer - sweet - mins - mg - recipe - water - instant - soft - nuts - milk - kalakand,Kalakand | How to make kalakand sweet | Instant kalakand,Kalakand is a Indian sweet made by reducing milk and sugar. This instant kalakand can be made just under 10 mins with paneer and condensed milk.
url332,https://www.indianhealthyrecipes.com/easy-ladoo-recipes-diwali-special-recipes/,6.5,1403,1384,5.195,0.189,2014-09-24T18:48:00,2014-09-24T18:48:00,2019-09-25T12:33:06,easy - laddu - jaggery - sweet - diwali - balls - 35 - sugar - ladoo - using - ghee - recipes - coconut,Ladoo recipes | 35 easy laddu recipes for diwali 2019 - Swasthi's Recipes,"Ladoo recipes - collection of 35 delicious quick easy ladoo recipes for diwali, ganesh chaturthi, navratri,varalakshmi vratham and for kids' school box"
url333,https://www.indianhealthyrecipes.com/easy-malpua-recipe/,6.7,1603,1430,3.101,0.293,2016-10-27T12:54:27,2016-10-27T12:54:27,2019-08-18T14:48:48,add - malpua - batter - recipe - sugar - flour - malpuas - milk - thick - syrup - rabdi,Malpua recipe | How to make malpua - Swasthi's Recipes,"Malpua recipe - Malpua are small sweet pancakes traditionally made during festivals like Holi, Diwali and Navratri. These are served with rabdi"
url334,https://www.indianhealthyrecipes.com/egg-bhurji-andhra-egg-porutu/,5.2,1138,1106,0.359,0.342,2019-07-25T00:10:00,2019-07-25T00:10:00,2019-07-31T13:27:00,tomatoes - add - bhurji - masala - anda - powder - egg - recipe - eggs - fry - leaves - pav,Egg bhurji recipe | How to make egg bhurji | Anda bhurji,"Egg bhurji recipe - Learn to make anda bhurji with step by step pictures.It tastes delicious & goes well with rice, chapathi ,pav,bread."
url335,https://www.indianhealthyrecipes.com/egg-bhurji-sandwich-recipe/,3.2,725,686,4.874,0.373,2015-01-19T09:55:50,2015-01-19T09:55:50,2019-07-20T03:52:25,bread - add - bhurji - powder - sandwich - egg - recipe - eggs - g - grated,Egg bhurji sandwich recipe | How to make egg sandwich,"Egg bhurji sandwich recipe with basic ingredients.Scrambled eggs, bread, veggies make a healthy breakfast, made under 10 minutes"
url336,https://www.indianhealthyrecipes.com/egg-biryani-recipe-how-to-make-easy-egg-biryani/,4.5,970,950,5.099,0.573,2014-10-29T00:19:00,2014-10-29T00:19:00,2019-05-08T10:23:51,set - easy - add - biryani - powder - egg - recipe - water - cook - using - till - rice,Egg biryani recipe | How to make easy egg biryani in pressure cooker,"Egg biryani recipe easy and quick, flavorful and delicious. Learn how to make egg biryani or easy muttai biryani with step by step photos"
url337,https://www.indianhealthyrecipes.com/egg-bonda-recipe-egg-bajji/,3.2,715,676,4.244,0.537,2015-09-06T06:11:39,2015-09-06T06:11:39,2019-05-21T07:37:12,pakora - boiled - powder - egg - bonda - batter - bajji - recipe - eggs - g - slice - onions,Egg bonda recipe | Egg bajji recipe | Egg pakora recipe,Egg bonda recipe also known as egg pakora or egg bajji is a street food and is served as a snack. Recipe with step by step pictures.
url338,https://www.indianhealthyrecipes.com/egg-bread-toast-recipe/,3.8,869,816,3.682,0.071,2016-03-29T15:12:58,2016-03-29T15:12:58,2019-11-07T03:42:20,bread - slices - mg - toast - egg - recipe - pan - g - cooked - place - hot,Egg toast recipe | Egg bread toast recipe | Bread toast with egg,"Egg toast recipe is quick to make, healthy and tastes delicious. It is one of the most common street foods across India with a few variations"
url339,https://www.indianhealthyrecipes.com/egg-butter-masala-egg-makhani-recipe/,3.5,767,735,3.986,0.537,2015-12-09T17:38:09,2015-12-09T17:38:09,2019-05-21T03:52:57,add - masala - powder - egg - ginger - saute - recipe - gravy - goes - eggs - butter - g - makhani,Egg butter masala recipe | Egg makhani recipe,No meta description found.
url340,https://www.indianhealthyrecipes.com/egg-curry-recipes/,2.2,493,457,3.29,0.537,2016-08-19T16:00:16,2016-08-19T16:00:16,2019-05-21T07:26:43,simple - curry - easy - masala - style - egg - gravy - recipe - usually - recipes - indian - rice,10 Simple Egg Curry Recipes | Easy Indian egg gravy recipes,"10 simple egg curry recipes - Indian style egg gravy dishes made with basic ingredients to accompany rice, roti, naan, appam, pav or even plain bread."
url341,https://www.indianhealthyrecipes.com/egg-dosa-recipe/,3.0,676,629,3.633,0.537,2016-04-16T11:39:20,2016-04-16T11:39:20,2019-05-21T04:20:46,curry - spread - add - mg - egg - batter - recipe - mutta - dosa - g - cook - thick - dosai,Egg dosa recipe | How to make egg dosa (mutta dosai),Egg dosa recipe - Tamilnadu style simple egg dosa called as mutta dosai with step by step photos. A good breakfast or evening snack to serve with chutney
url342,https://www.indianhealthyrecipes.com/egg-fried-rice/,4.7,1034,998,5.093,0.063,2014-10-31T15:13:40,2014-10-31T15:13:40,2019-11-10T14:07:22,add - sauce - egg - recipe - star - eggs - soya - cooked - fried - till - rice,Egg fried rice recipe | How to make egg fried rice | Egg rice recipe,"Egg fried rice recipe with video made in restaurant style, simple, quick and easy. The smoky aroma of the egg fried rice is great"
url343,https://www.indianhealthyrecipes.com/egg-fry-make-egg-fry/,3.1,693,665,5.011,0.279,2014-11-30T16:37:04,2014-11-30T16:37:04,2019-08-23T07:35:50,tomatoes - add - powder - mg - egg - recipe - eggs - g - onions - fry - rice,Egg fry recipe - Swasthi's Recipes,Egg fry recipe - Easy egg fry that tastes delicious with a hint of spices. Learn how to make easy egg roast with step by step photos
url344,https://www.indianhealthyrecipes.com/egg-in-a-hole-baked-egg-bread/,2.2,534,468,4.874,0.37,2015-01-19T00:49:25,2015-01-19T00:49:25,2019-07-21T08:48:25,hole - bread - slices - mg - egg - yolk - recipe - baked - g - veggies,egg in a hole | baked egg in a hole | baked egg bread,No meta description found.
url345,https://www.indianhealthyrecipes.com/egg-keema-recipe/,2.9,656,616,4.263,0.537,2015-08-30T09:48:16,2015-08-30T09:48:16,2019-05-21T07:22:21,curry - keema - add - masala - meat - smell - powder - kheema - coriander - egg - saute - tsp,Egg keema recipe | How to make egg kheema curry,No meta description found.
url346,https://www.indianhealthyrecipes.com/egg-kurma-recipe-egg-korma-recipe/,4.6,1007,981,4.364,0.493,2015-07-24T10:04:47,2015-07-24T10:04:47,2019-06-06T03:17:13,add - style - seeds - south - egg - powder - gravy - recipe - eggs - tsp - korma - fry - coconut - kurma - indian - paste,Egg kurma recipe | South Indian style egg korma recipe,Egg kurma recipe - south Indian style egg korma curry cooked in onion spiced gravy to accompany any indian main meals. Recipe with step by step photos
url347,https://www.indianhealthyrecipes.com/egg-masala-curry-for-biryanichapathipulao/,5.3,1136,1125,5.159,0.153,2014-10-07T01:49:00,2014-10-07T01:49:00,2019-10-08T11:32:36,chapathi - add - masala - biryani - egg - gravy - eggs - water - onions - fry - till - paste,Egg masala recipe | Egg masala gravy for biryani chapathi,"Egg masala recipe to pair with biryani, chapathi, pulao. Learn to make Indian egg masala gravy with step by step photos. Simple & delicious!"
url348,https://www.indianhealthyrecipes.com/egg-mayo-sandwich-recipe/,3.1,694,657,2.249,0.449,2017-09-03T15:08:10,2017-09-03T15:08:10,2019-06-22T07:40:33,bread - add - sandwich - mg - egg - taste - salad - recipe - eggs - tsp - g - mayo,Egg mayo sandwich recipe | Egg salad sandwich | Egg breakfast sandwich,No meta description found.
url349,https://www.indianhealthyrecipes.com/egg-noodles-recipe/,4.3,949,909,5.005,0.37,2014-12-02T17:27:44,2014-12-02T17:27:44,2019-07-21T08:48:37,easy - oil - add - chinese - style - sauce - egg - tsp - noodles - g - veggies - till - pepper,Egg noodles recipe | How to make easy egg noodles in Chinese style,"egg noodles recipe, one of the easiest to make on a busy day. learn to make easy egg noodles in Indo-chinese style with step by step pictures"
url350,https://www.indianhealthyrecipes.com/egg-oats-recipe/,2.6,575,544,2.964,0.542,2016-12-16T12:00:27,2016-12-16T12:00:27,2019-05-19T16:28:09,add - mg - egg - porridge - oats - oatmeal - water - g - cook - creamy,Oats egg porridge (creamy egg oats) - Swasthi's Recipes,Creamy oats egg porridge made by stirring in some egg into cooked oatmeal. You can spice this and add veggies for more flavors.
url351,https://www.indianhealthyrecipes.com/egg-paratha-recipe-anda-paratha/,4.5,1009,948,4.548,0.373,2015-05-18T01:56:17,2015-05-18T01:56:17,2019-07-20T03:33:28,oil - add - paratha - anda - mg - egg - recipe - flour - g - cook - mixture,Egg paratha recipe | Anda paratha recipe | How to make egg paratha,"Egg paratha recipe - easy protein rich healthy paratha recipe with step by step photos. Egg paratha can be had for breakfast, brunch or dinner"
url352,https://www.indianhealthyrecipes.com/egg-pasta-recipe/,3.0,671,645,1.455,0.449,2018-06-20T14:51:44,2018-06-20T14:51:44,2019-06-22T03:41:00,add - sauce - mg - egg - pour - recipe - water - red - g - cook - pasta,Egg pasta recipe - Swasthi's Recipes,Egg pasta recipe under 15 mins. This super quick scrambled egg pasta will be your new favorite if you love simple foods. Moderately spicy and flavorful dish
url353,https://www.indianhealthyrecipes.com/egg-pulao-recipe-how-to-make-easy-egg-pulao-in-pressure-cooker/,4.3,924,915,5.871,0.537,2014-01-20T09:42:00,2014-01-20T09:42:00,2019-05-21T02:35:56,easy - add - pressure - egg - recipe - eggs - pulao - cooker - fry - rice - peas,Egg pulao recipe | How to make easy egg pulao in pressure cooker,"Egg pulao recipe, a quick, nutritious and flavorful one pot meal with boiled eggs and vegetables. Learn Indian egg pulav recipe with step by step pictures"
url354,https://www.indianhealthyrecipes.com/egg-pulusu-recipe-south-indian-egg-curry/,2.7,600,564,5.332,0.559,2014-08-05T03:53:00,2014-08-05T03:53:00,2019-05-13T01:54:44,tamarind - cumin - add - coriander - mg - egg - recipe - tsp - g - pulusu - rice,Egg pulusu recipe - Swasthi's Recipes,"Egg pulusu recipe or kodi guddu pulusu recipe , an easy hot, tangy and spicy egg stew made in andhra style to go with plain rice or phulkas."
url355,https://www.indianhealthyrecipes.com/egg-roast-biryani-recipe/,6.1,1298,1296,2.858,0.548,2017-01-24T09:32:55,2017-01-24T09:32:55,2019-05-17T02:14:50,add - masala - biryani - style - egg - roast - kerala - recipe - saute - tsp - ghee - rice,Egg roast biryani recipe | Kerala style egg roast biryani | Egg recipes,"Egg roast biryani recipe made in kerala style with video & step by step photos. One of the most flavorful, delicious and easy to make dish"
url356,https://www.indianhealthyrecipes.com/egg-roast-recipe/,3.2,729,686,5.011,0.345,2014-11-30T00:05:00,2014-11-30T00:05:00,2019-07-30T04:19:24,curry - oil - garlic - add - powder - egg - roast - recipe - fry - rice,Egg roast recipe | Egg fry recipe | How to make egg roast or egg fry recipe,"Egg roast recipe, Learn how to make easy egg fry with step by step pictures. Spicy, hot and great tastting with flavours of curry leaves and garlic"
url357,https://www.indianhealthyrecipes.com/egg-salad-recipe-egg-recipes-breakfast/,2.9,664,620,4.51,0.37,2015-06-01T06:21:51,2015-06-01T06:21:51,2019-07-21T08:48:14,add - boiled - mg - egg - recipe - salad - virgin - eggs - g - onions - veggies - cabbage - mayonnaise,Egg salad recipe | Boiled egg salad recipe without mayonnaise,"Egg salad recipe - one of the easiest and healthiest ways to consume eggs. Loaded with fresh veggies, boiled egg, spice powders and lemon juice"
url358,https://www.indianhealthyrecipes.com/egg-sandwich-recipe/,4.2,933,891,4.953,0.373,2014-12-21T04:25:20,2014-12-21T04:25:20,2019-07-20T03:52:26,spice - bread - add - boiled - powder - sandwich - egg - recipe - ways - lightly - tsp - onions,Egg sandwich recipe | 5 ways to make egg sandwich recipe,"Egg sandwich recipe with step by step photos - Learn to make 5 different kinds of egg sandwich recipes, makes a good breakfast or a snack"
url359,https://www.indianhealthyrecipes.com/egg-vindaloo-recipe-how-to-make-goan-vindaloo-egg/,3.1,695,667,5.011,0.501,2014-11-30T00:07:00,2014-11-30T00:07:00,2019-06-03T01:21:12,curry - oil - add - vinegar - egg - goan - eggs - g - vindaloo - fry - till,Egg vindaloo recipe | How to make goan vindaloo egg | Goan egg curry,No meta description found.
url360,https://www.indianhealthyrecipes.com/eggless-apple-cake/,4.4,967,931,1.022,0.066,2018-11-25T09:47:02,2018-11-25T09:47:02,2019-11-09T07:50:51,cup - mg - recipe - cake - eggless - baking - sugar - flour - pan - g - apple,Eggless apple cake recipe | How to make apple cake without eggs,"Eggless apple cake - moist, delicious, & soft egg free apple cake made with pureed apples. Recipe with video & step wise pictures."
url361,https://www.indianhealthyrecipes.com/eggless-banana-bread-recipe-vegan/,3.3,734,694,1.34,0.449,2018-08-01T00:40:53,2018-08-01T00:40:53,2019-06-22T03:39:09,cup - video - bread - add - mix - vegan - recipe - banana - eggless - sugar - flour - g,Eggless banana bread recipe video | How to make vegan eggless banana bread,"Eggless banana bread recipe - Soft, delicious and moist eggless banana bread, can be made with whole wheat flour or plain flour"
url362,https://www.indianhealthyrecipes.com/eggless-banana-muffins-recipe/,4.8,1047,1015,2.392,0.274,2017-07-13T11:09:06,2017-07-13T11:09:06,2019-08-25T14:29:25,cup - oil - add - mix - eggless - banana - muffins - eggs - sugar - flour - butter,Eggless banana muffins recipe - Swasthi's Recipes,No meta description found.
