URL_NUM,URL_NAME,NLP_READING_TIME_IN_MINS_212WPM,BSOUP_NUMWORDS,NLP_NUMWORDS,META_YEARS_SINCE_FIRST_PUBLISHED,META_YEARS_SINCE_LAST_MODIFIED,NLP_FIRST_PUBLISHED_DATETIME,META_FIRST_PUBLISHED_DATE,META_LAST_MODIFIED_DATETIME,NLP_KEYWORDS,TITLE_TAG_VALUE,META_DESCRIPTION
url255,https://www.vegrecipesofindia.com/bread-pakora-recipe-bread-pakora/,2.1,853,445,8.54,0.005,2011-05-08T18:51:12,2011-05-08T18:51:12,2019-11-17T15:24:36,batter - bread - stuffing - recipe - pakora - besan - add - chutney - oil - tsp - pakoda,Besan Bread Pakoda without stuffing,Besan Bread Pakoda Recipe with step by step photos. This besan bread pakoda is a delicious snack of bread coated with spiced gram flour batter and then deep-fried in oil.
url256,https://www.vegrecipesofindia.com/bread-pakora-recipe-potato-stuffed-bread-pakora/,5.2,1649,1101,9.227,0.005,2010-08-30T21:48:56,2010-08-30T21:48:56,2019-11-17T15:08:56,batter - bread - snack - powder - pakora - sandwich - oil - stuffed - mashed - potatoes,Bread Pakora,"Bread Pakora Recipe with step by step photos. Bread Pakora is a popular North Indian snack of bread fritters. Bread slices are stuffed with spiced mashed potatoes filling, batter-coated and then deep-fried."
url257,https://www.vegrecipesofindia.com/bread-patties-recipe/,7.8,1616,1661,2.06,0.26,2017-10-28T22:41:44,2017-10-28T22:41:44,2019-08-16T23:08:22,recipe - bread - teaspoon - pattice - slice - ½ - add - chutney - besan - potatoes - patties,bread pattice recipe | bread patties recipe | how to make bread pattice,bread pattice recipe with step by step pics. easy and tasty patties made with bread and spiced mashed potatoes. making bread pattice is easy and you can even make these an after school snack for kids. for the bread you can use any type of bread
url258,https://www.vegrecipesofindia.com/bread-pizza-recipe-on-tawa-pan/,2.9,1183,617,2.373,0.005,2017-07-06T12:44:00,2017-07-06T12:44:00,2019-11-17T19:33:08,recipe - bread - tawa - sauce - add - quickly - place - pan - flame - pizza,Bread Pizza,"Bread Pizza Recipe with step by step photos and video. The bread base mimics the pizza base with veggie toppings. for the toppings, you can use veggies of your choice."
url259,https://www.vegrecipesofindia.com/bread-pizza-recipe-vegetable-bread-pizza/,5.6,1163,1182,5.019,0.26,2014-11-13T00:40:40,2014-11-13T00:40:40,2019-08-16T23:09:02,recipe - bread - slices - veggies - add - oven - tomatoes - cheese - toasted - pizza,"bread pizza in oven, how to make bread pizza recipe in oven","bread pizza recipe in oven with step by step photos - a quick and easy recipe to make delicious vegetable bread pizza. for this bread pizza recipe, you don't need ready pizza sauce. but if you have, then your work is reduced. it took me about 40 minutes to make these crisp bread pizza. makes for a good snack or brunch."
url260,https://www.vegrecipesofindia.com/bread-rolls-stuffed-potatoes/,5.3,2010,1123,6.2,0.011,2013-09-08T20:29:21,2013-09-08T20:29:21,2019-11-15T16:46:36,bread - powder - teaspoon - water - potato - roll - dry - add - oil - potatoes,Bread Roll,Bread Roll Recipe with step by step photos. These are crisp and tasty bread roll with a soft spiced mashed potato filling. Bread Roll is a tasty snack that can be made in a jiffy.
url261,https://www.vegrecipesofindia.com/bread-snacks-recipes/,8.4,1790,1778,2.83,0.26,2017-01-20T21:10:31,2017-01-20T21:10:31,2019-08-16T22:52:34,snacks - bread - recipe - quick - sandwich - spiced - easy - pizza - cheese - toast - recipes,bread recipes for snacks | bread snacks recipes | snacks recipes with bread,"bread recipes for snacks - collection of 40 tasty snacks recipes that you can make with bread. you can choose any bread of your choice like brown bread or whole wheat bread or white bread. to make these bread snacks recipes, you can use fresh bread or a one to two days old bread."
url262,https://www.vegrecipesofindia.com/bread-tartlets-quick-bread-tartlets/,4.0,839,857,7.66,0.26,2012-03-24T02:10:51,2012-03-24T02:10:51,2019-08-16T23:09:27,recipe - bread - potato - quick - chili - oven - oil - muffin - tartlets - mins - cheese,"bread tartlets recipe, how to make quick bread tartlets recipe",bread tartlets recipe with step by step photos. bread tartlets is a quick snack or munch and is ready in 15-20 minutes. great for bachelors or working women.
url263,https://www.vegrecipesofindia.com/bread-upma-recipe/,2.6,1122,557,4.014,0.011,2015-11-15T21:07:28,2015-11-15T21:07:28,2019-11-15T16:39:13,recipe - bread - add - chopped - tomatoes - tsp - saute - upma - till - recipes,Bread Upma,"Bread Upma Recipe with step by step photos. Bread Upma is a quick, easy and tasty upma variety made with bread, onions, tomatoes, spices and herbs."
url264,https://www.vegrecipesofindia.com/bread-vada-recipe/,5.3,1101,1131,2.836,0.26,2017-01-18T21:56:51,2017-01-18T21:56:51,2019-08-16T23:08:31,recipe - bread - teaspoon - vadas - cup - add - oil - chopped - vada - dough,"bread vada recipe, how to make bread vada recipe","bread vada recipe with step by step photos - simple yet tasty recipe of vadas made with bread, spices and herbs."
url265,https://www.vegrecipesofindia.com/breadfruit-recipe-kadachakka-recipe/,6.5,1342,1372,1.51,0.26,2018-05-17T20:26:23,2018-05-17T20:26:23,2019-08-16T22:52:03,recipe - breadfruit - teaspoon - slices - kadachakka - slice - tablespoons - add - oil - fry - rava,breadfruit recipe | kadachakka recipe | breadfruit fry | kadachakka fry,breadfruit fry recipe with step by step pics. these easy to make breadfruit fries are a delicious accompaniment to any indian meal.
url266,https://www.vegrecipesofindia.com/brinjal-fry-recipe/,2.9,561,625,1.836,0.162,2018-01-18T20:17:17,2018-01-18T20:17:17,2019-09-21T12:26:42,recipe - brinjal - baingan - slices - phodi - rice - fried - oil - fry - rava,brinjal fry recipe | how to make brinjal fry | baingan fry | vankaya fry,brinjal fry recipe with step by step pics. these pan fried brinjal slices have nice sweetish tones and soft in texture from within and crisp from outside. use the large variety of brinjal (aubergine) that is used for making baingan bharta. there should be less seeds in the brinjal.
url267,https://www.vegrecipesofindia.com/brinjal-sambar-kathirikai-sambar/,5.3,1077,1118,6.296,0.26,2013-08-04T16:36:18,2013-08-04T16:36:18,2019-08-16T22:53:46,recipe - brinjal - powder - teaspoon - dal - brinjals - pressure - add - sambar - tamarind - kathirikai,"brinjal sambar recipe, kathirikai sambar recipe | quick brinjal sambar","kathirikai sambar or brinjal sambar recipe with step by step photos. a quick and tasty recipe of south indian sambar made with baingan or small brinjal. in this kathirikai sambar recipe, i have use homemade sambar powder. i have used the tiny brinjals with thorns on them. they are also called as gavti brinjal."
url268,https://www.vegrecipesofindia.com/brinji-rice-recipe/,6.8,1377,1444,1.896,0.26,2017-12-27T21:14:01,2017-12-27T21:14:01,2019-08-16T23:08:17,recipe - water - coconut - sauté - mix - rice - cup - add - chopped - brinji,"brinji rice recipe, how to make brinji rice recipe","brinji rice recipe with step by step pics. vegetable brinji is a delicious one pot dish made with spices, coconut milk, rice and mix veggies. the recipes comes from tamil nadu. the recipe is called as brinji as it uses tej patta, which is known as birinji elai in tamil language. another version is that the dish has it roots in persian cuisine. in persian language rice is called as 'berenj'."
url269,https://www.vegrecipesofindia.com/broccoli-basil-italian-broccoli-basil/,3.2,683,677,8.416,0.26,2011-06-22T14:51:39,2011-06-22T14:51:39,2019-08-16T23:09:29,recipe - broccoli - tomato - cook - basil - leaves - add - tomatoes - minutes - garlic,"broccoli basil recipe, how to make broccoli basil recipe",broccoli basil recipe with step by step photos. easy broccoli basil with tomatos. italian broccoli basil recipe. we had this lovely broccoli basil with a spanish green beans dish and boiled rice. the aroma and flavor of basil leaves complimented the broccoli amazingly. in fact the broccoli had absorbed the flavors of the basil and tomatoes and tasted yum.
url270,https://www.vegrecipesofindia.com/broccoli-paratha-recipe/,8.1,1644,1711,3.238,0.26,2016-08-24T00:12:10,2016-08-24T00:12:10,2019-08-16T23:08:39,broccoli - powder - recipe - teaspoon - stuffing - flour - add - stuffed - paratha - dough,"broccoli paratha recipe, how to make broccoli paratha",broccoli paratha recipe with step by step photos. healthy nutritious whole wheat flat breads stuffed with a spiced broccoli stuffing.
url271,https://www.vegrecipesofindia.com/brown-bread-recipe-brown-bread/,5.2,1671,1110,6.715,0.153,2013-03-04T19:44:43,2013-03-04T19:44:43,2019-09-24T18:26:49,recipe - bread - water - brown - complete - warm - guide - yeast - baking - oven - wheat - breads - dough,"brown bread recipe, complete guide to make brown bread recipe","brown bread recipe with step by step pics. a detailed brown bread post for beginners covering tips, hints and lots of pics. answered all the queries i get related to yeast proofing and baking bread in this post."
url272,https://www.vegrecipesofindia.com/bruschetta-recipe-tomato-bruschetta-recipe/,4.4,912,930,3.318,0.26,2016-07-26T19:14:53,2016-07-26T19:14:53,2019-08-16T23:08:42,recipe - bread - slices - tomato - pepper - basil - tomatoes - garlic - bruschetta - toasted,"bruschetta recipe, how to make bruschetta recipe | tomato bruschetta",bruschetta recipe with step by step photos. simple yet flavorful recipe of tomato and basil bruschetta. bruschetta tastes good and is pretty easy to prepare.
url273,https://www.vegrecipesofindia.com/buckwheat-khichdi-recipe-kuttu-ki-khichdi/,5.5,1144,1169,5.633,0.26,2014-04-03T23:00:12,2014-04-03T23:00:12,2019-08-16T23:09:07,recipe - water - kuttu - ki - add - khichdi - saute - buckwheat - till - potatoes,kuttu khichdi recipe | buckwheat khichdi recipe | kuttu ki khichdi,"kuttu ki khichdi or buckwheat khichdi recipe with step by step photos - easy to prepare vrat ki khichdi recipe made with buckwheat groats (sabut kuttu), potatoes and peanuts. wholesome super food. buckwheat is also called as kuttu in hindi, kutto in gujarati and papparai in tamil. "
url274,https://www.vegrecipesofindia.com/burhani-raita-recipe-boorani-raita/,2.8,596,600,5.562,0.26,2014-04-29T22:11:37,2014-04-29T22:11:37,2019-08-16T22:53:29,recipe - powder - red - chili - boorani - raita - yogurt - cumin - roasted - garlic - burhani,"burhani raita recipe, how to make boorani raita recipe",burhani raita recipe with step by step photos. quick raita that can be made in a few minutes. burhani or boorani raita is from the hyderabadi cuisine.
url275,https://www.vegrecipesofindia.com/burnt-garlic-fried-rice-recipe/,4.8,1891,1019,3.266,0.022,2016-08-14T23:01:46,2016-08-14T23:01:46,2019-11-11T01:29:28,recipe - stir - veggies - rice - finely - add - fried - chopped - burnt - garlic - fry,burnt garlic fried rice recipe,burnt garlic fried rice recipe with stepwise pics. making garlic fried rice is similar to making veg fried rice but with a small difference.
url276,https://www.vegrecipesofindia.com/butter-murruku-recipe/,3.8,1447,811,3.099,0.156,2016-10-14T20:27:41,2016-10-14T20:27:41,2019-09-23T15:14:43,recipe - chana - dal - chakli - murukku - mix - flour - add - oil - butter - roasted - dough,"butter murukku recipe, how to make butter murukku | butter chakli","butter murukku recipe with step by step photos - simple, easy and tasty recipe of butter murukku. the butter murukku recipe shared here is made from rice flour, roasted chana dal flour and besan. the recipe is very easy. you will need a chakli maker or murukku press to prepare these savory snacks."
url277,https://www.vegrecipesofindia.com/butter-mushroom-recipe-garlic-butter-mushroom/,3.7,777,779,3.392,0.26,2016-06-29T21:46:57,2016-06-29T21:46:57,2019-08-16T23:08:43,recipe - herbs - teaspoon - mushroom - add - butter - saute - mushrooms - garlic - dried,"butter mushroom recipe, how to make garlic butter mushroom recipe","butter mushroom recipe with step by step photos. quick, easy and a yum recipe of mushrooms sauteed with butter, garlic and herbs. less ingredients but packed with full flavor."
url278,https://www.vegrecipesofindia.com/butter-naan-recipe-whole-wheat-butter-naan/,2.4,969,508,5.041,0.159,2014-11-05T13:30:12,2014-11-05T13:30:12,2019-09-22T18:50:23,recipe - soft - seeds - tawa - cook - serve - wheat - butter - cooked - dough - naan - tbsp,"butter naan recipe, how to make butter naan recipe on tawa","butter naan recipe with step by step photos. easy, healthy and soft whole wheat butter naans made on stove top or tawa. naan are always made with all purpose flour (maida). yet the same soft texture can be achieved with whole wheat flour (atta)."
url279,https://www.vegrecipesofindia.com/butter-rice-recipe-makhani-chawal/,5.2,1081,1106,2.329,0.26,2017-07-22T22:39:14,2017-07-22T22:39:14,2019-08-16T23:08:26,recipe - water - dal - buttered - cashews - rice - add - indian - butter - chawal - makhani,"butter rice recipe, how to make butter rice | makhani chawal | buttered rice",butter rice recipe with step by step photos - makhani chawal or buttered rice is a delicious variety of rice dish in the indian cuisine.
url280,https://www.vegrecipesofindia.com/buttered-american-corn/,2.1,828,454,9.759,0.184,2010-02-17T13:11:35,2010-02-17T13:11:35,2019-09-13T20:06:14,recipe - water - corn - buttered - pressure - cobs - kernels - mix - add - sweet - butter - cooker,"buttered corn recipe, how to make buttered sweet corn","buttered corn recipe with step by step photos - easy, quick and tasty snack made with corn, butter and herbs. this buttered corn recipe uses butter. you could use both salted or unsalted butter. if you are conscious about your diet, then you could also use olive oil instead of butter."
url281,https://www.vegrecipesofindia.com/butterscotch-ice-cream-recipe/,3.7,1542,776,1.567,0.153,2018-04-26T19:40:00,2018-04-26T19:40:00,2019-09-24T14:47:51,recipe - butterscotch - praline - ice - add - mixture - butter - whip - sugar - cream - color,"butterscotch ice cream recipe, how to make butterscotch ice cream",butterscotch ice cream recipe with step by step pics. butterscotch ice cream is one of the popular and tasty indian ice cream varieties. making homemade butterscotch is easy and not difficult. praline is made and added to ice cream. addition of praline gives that crispy bite when eating butterscotch ice cream.
url282,https://www.vegrecipesofindia.com/cabbage-bhaji-recipe-gobi-sabzi/,4.7,981,992,3.384,0.26,2016-07-02T00:15:53,2016-07-02T00:15:53,2019-08-16T23:08:43,recipe - water - coconut - mix - sabzi - add - lid - chopped - bhaji - pan - sabji - cabbage,cabbage sabzi recipe | cabbage bhaji recipe | how to make cabbage sabji,cabbage bhaji recipe with step by step photos - a simple home style sauteed and steamed cabbage sabzi made with minimal ingredients.
url283,https://www.vegrecipesofindia.com/cabbage-coleslaw/,1.0,490,206,6.192,0.26,2013-09-11T19:41:06,2013-09-11T19:41:06,2019-08-16T23:09:13,recipe - salad - recipes - coleslaw - shredding - sandwich - mayonnaise - used - burgers - cabbage,cabbage coleslaw | cabbage salad | how to make cabbage coleslaw,cabbage coleslaw recipe. coleslaw is a salad which is said to have originated from netherlands. basically its a cabbage salad which has a mayonnaise dressing or sour cream in some instances.
url284,https://www.vegrecipesofindia.com/cabbage-fried-rice-recipe/,7.1,1459,1504,3.877,0.26,2016-01-04T18:49:20,2016-01-04T18:49:20,2019-08-16T23:08:47,recipe - water - medium - rice - green - add - fried - tsp - till - cabbage,"cabbage rice recipe, how to make cabbage rice | cabbage fried rice","cabbage rice recipe with step by step photos - mildly spiced and delicious indian style cabbage fried rice. this cabbage rice recipe is not spicy and the sweetness of the cabbage compliments the aroma of the spices as well the basmati rice. you can also add veggies like carrot, green peas or potatoes."
url285,https://www.vegrecipesofindia.com/cabbage-kofta-recipe-cabbage-kofta-curry/,6.8,1379,1440,5.964,0.26,2013-12-03T22:26:48,2013-12-03T22:26:48,2019-08-16T23:09:10,recipe - water - teaspoon - kofta - add - oil - gravy - mixture - koftas - till - cabbage,"cabbage kofta recipe, how to make cabbage kofta | cabbage kofta gravy",cabbage kofta recipe with step by step photos. this cabbage kofta recipe is quite delicious and is slightly strongly spiced but not hot. koftas are fried dumplings
url286,https://www.vegrecipesofindia.com/cabbage-kootu-recipe-cabbage-dal/,3.0,1327,641,2.992,0.151,2016-11-22T21:07:01,2016-11-22T21:07:01,2019-09-25T18:06:41,recipe - stir - dal - cooking - lentils - coconut - rice - add - moong - kootu - cabbage,"cabbage kootu recipe, how to make cabbage kootu | cabbage dal",cabbage kootu recipe with stepwise photos - tasty tamil style recipe of cabbage and moong lentils with coconut & spices. cabbage dal recipe.
url287,https://www.vegrecipesofindia.com/cabbage-pachadi-recipe-cabbage-chutney/,5.5,1134,1172,3.159,0.26,2016-09-22T21:35:02,2016-09-22T21:35:02,2019-08-16T23:08:37,recipe - spicy - pachadi - teaspoon - sesame - green - add - chutney - chilies - pan - cabbage,cabbage chutney recipe | cabbage pachadi recipe | spicy cabbage chutney,cabbage pachadi recipe with step by step photos - south indian recipe of a spicy and tangy chutney made with cabbage (patta gobi). this cabbage chutney can be served with idli or dosa or uttapams. you can also serve it a side chutney along with dal-rice or sambar-rice.
url288,https://www.vegrecipesofindia.com/cabbage-pakora-recipe-cabbage-pakora/,3.8,804,812,9.389,0.26,2010-07-02T17:33:52,2010-07-02T17:33:52,2019-08-16T23:09:30,recipe - batter - powder - cabbage - pakora - pakoras - add - chutney - chopped - pakoda,"cabbage pakoda recipe, how to make cabbage pakoda | cabbage pakora recipe","cabbage pakoda recipe with step by step photos. easy & quick fried snack of cabbage fritters. to make these crisp and tasty cabbage pakoras, you can either use the regular green cabbage or red purple cabbage. the cabbage pakoda taste good with either of them."
url289,https://www.vegrecipesofindia.com/cabbage-paratha-recipe/,3.7,1602,786,3.962,0.156,2015-12-04T23:49:38,2015-12-04T23:49:38,2019-09-23T18:14:03,recipe - gobi - powder - stuffing - method - gobhi - ½ - add - tsp - paratha - patta - cabbage,"cabbage paratha recipe, how to make cabbage paratha | patta gobi paratha",cabbage paratha recipe with step by step photos. delicious whole wheat flat bread stuffed with a spiced cabbage stuffing. these no onion no garlic cabbage parathas make for a healthy breakfast as well as makes for a good tiffin box brunch or lunch. there are 2 ways to make cabbage parathas.
url290,https://www.vegrecipesofindia.com/cabbage-poriyal-recipe/,5.3,1080,1116,3.981,0.26,2015-11-27T18:28:39,2015-11-27T18:28:39,2019-08-16T23:08:49,recipe - water - dal - onions - poriyal - cup - add - chopped - urad - cabbage,"cabbage poriyal recipe, how to make cabbage poriyal | cabbage recipes","cabbage poriyal recipe with step by step photos. lightly spiced, sauteed and steamed cabbage recipe from south india."
url291,https://www.vegrecipesofindia.com/cabbage-recipes-patta-gobhi-recipes/,4.6,1005,977,3.449,0.26,2016-06-08T16:57:09,2016-06-08T16:57:09,2019-08-16T22:52:56,recipe - recipes - 21 - gobhi - easy - rice - spiced - veg - fried - indian - vegetable - chinese - patta - cabbage,cabbage recipes | 21 patta gobhi recipes | easy indian cabbage recipes,collection of 21 cabbage recipes - cabbage or patta gobhi is loved by many folks. you can make variety of delicious recipes with cabbage.
url292,https://www.vegrecipesofindia.com/cabbage-thoran/,2.0,846,429,6.466,0.145,2013-06-03T17:22:12,2013-06-03T17:22:12,2019-09-27T19:14:55,recipe - teaspoon - thoran - steamed - cook - rice - add - saute - pan - till - fry - cabbage,cabbage thoran recipe | cabbage fry recipe | how to make cabbage thoran,"cabbage thoran recipe with step by step photos. cabbage thoran or cabbage fry is a dry vegetable dish made in kerala cuisine. cabbage and coconut is an awesome combination, the thoran always tastes damn good. cabbage thoran is an important side dish in kerala feast known as sadya."
url293,https://www.vegrecipesofindia.com/cabbage-upkari-recipe/,4.7,964,986,8.167,0.26,2011-09-21T01:24:37,2011-09-21T01:24:37,2019-08-16T23:09:28,recipe - chana - dal - water - leaves - cup - add - pan - upkari - cabbage,cabbage upkari recipe | cabbage chana dal recipe,cabbage upkari recipe with step by step photos. delicious konkani style cabbage chana dal recipe. cabbage upkari is one of my favorite ways to have cabbage besides the cabbage pakora.
url294,https://www.vegrecipesofindia.com/cabbage-vada-recipe-cabbage-vadai/,4.2,863,880,5.942,0.26,2013-12-11T20:38:22,2013-12-11T20:38:22,2019-08-16T23:09:10,recipe - batter - dal - vadas - vadai - green - add - chopped - vada - urad - cabbage,"cabbage vada recipe, how to make cabbage vadai | cabbage dal vada",cabbage vada recipe with step by step photos - cabbage vada or vadai is a tasty deep fried snack made from ground lentils and finely chopped cabbage. chana dal makes these vadas crisp and the urad dal contributes to the soft texture.
url295,https://www.vegrecipesofindia.com/calzone-recipe-veg-calzone-recipe/,8.0,1617,1690,5.34,0.26,2014-07-19T20:03:29,2014-07-19T20:03:29,2019-08-16T23:09:04,recipe - calzone - bell - pepper - add - cup - wheat - minutes - pocket - till - dough - pizza,"calzone recipe, how to make calzone recipe | pizza pocket","calzone recipe or closed pizza pocket recipe with step by step photos - a vegetarian recipe of delicious calzone stuffed with a filling of red bell peppers, herbs and cheese. calzone are folded italian breads stuffed with veggies and cheese. outer bread is made from pizza dough. smaller shaped calzones can be fried too, but usually they are baked."
url296,https://www.vegrecipesofindia.com/capsicum-besan-sabzi-recipe/,6.8,1390,1435,3.186,0.227,2016-09-12T22:02:43,2016-09-12T22:02:43,2019-08-28T18:17:20,recipe - teaspoon - seeds - mix - sabzi - lemon - besan - add - chopped - capsicum,"capsicum besan sabzi recipe, how to make besan sabzi with capsicum","capsicum besan sabzi recipe with stepwise photos. in marathi, this is known as bhopla mirch chi peeth perun bhaji. tasty capsicum besan bhaji."
url297,https://www.vegrecipesofindia.com/capsicum-chutney-recipe/,5.4,1114,1155,2.564,0.26,2017-04-27T20:44:18,2017-04-27T20:44:18,2019-08-16T23:08:28,recipe - red - teaspoon - mix - sesame - add - chutney - capsicum - till - tablespoon,"capsicum chutney recipe, how to make capsicum chutney","capsicum chutney recipe with stepwise pics. healthy chutney made with red capsicum (red bell peppers). this capsicum chutney tastes very good and if you like capsicum, you will like this chutney recipe too. i served capsicum chutney with akki roti, but even with idli or dosa the chutney tastes good."
url298,https://www.vegrecipesofindia.com/capsicum-fry-recipe-potato-capsicum/,2.3,970,480,3.378,0.153,2016-07-04T23:37:29,2016-07-04T23:37:29,2019-09-24T14:07:21,recipe - seeds - add - chopped - mustard - capsicum - saute - potatoes - small - aloo - fry,"capsicum fry recipe, how to make capsicum fry | aloo capsicum fry","capsicum fry recipe with step by step photos. quick, delicious south indian style capsicum fry. this potato capsicum fry also can be packed in the tiffin box with some chapatis. the recipe serves 1, but can be easily doubled or tripled. you can skip adding potatoes, if you want."
url299,https://www.vegrecipesofindia.com/capsicum-masala-recipe/,3.5,1553,744,4.512,0.164,2015-05-17T22:27:44,2015-05-17T22:27:44,2019-09-20T20:15:57,recipe - stir - seeds - add - gravy - curry - saute - capsicum - tsp - masala - tbsp,capsicum curry recipe | capsicum masala recipe | capsicum gravy,"capsicum curry recipe with step by step photos - delicious hyderabadi style curry made with capsicum or bell peppers. this capsicum masala recipe is similar to the way the popular hyderabadi curries like bagara baingan, baingan masala and mirchi ka salan are made. it is a quick version of making this curry."
url300,https://www.vegrecipesofindia.com/capsicum-pulao-recipe-capsicum-rice/,2.7,480,565,4.425,0.019,2015-06-18T22:40:28,2015-06-18T22:40:28,2019-11-12T22:06:28,recipe - water - stir - pressure - rice - add - capsicum - saute - peppers - pulao,Capsicum Rice,"Capsicum Rice Recipe with step by step pics - This is an easy, quick and delicious one pot pulao made with capsicum, rice and indian spices."
url301,https://www.vegrecipesofindia.com/capsicum-raita-recipe-capsicum-raita/,4.2,866,890,3.455,0.26,2016-06-06T19:50:14,2016-06-06T19:50:14,2019-08-16T23:08:45,recipe - teaspoon - finely - add - raita - chopped - capsicum - curd - small - chili,"capsicum raita recipe, how to make capsicum raita",capsicum raita recipe with step by step photos. spiced flavorful raita made with slightly sauteed capsicum and spices. green capsicum tastes very good in this raita recipe.
url302,https://www.vegrecipesofindia.com/capsicum-recipe-capsicum-paneer-recipe/,5.7,1178,1212,10.323,0.26,2009-07-26T19:50:00,2009-07-26T19:50:00,2019-08-16T22:54:19,recipe - teaspoon - mix - green - add - oil - prepare - gravy - capsicum - paneer - till,"paneer capsicum recipe, how to prepare paneer capsicum gravy",paneer capsicum recipe with step by step photos. this paneer shimla mirch gravy is a rich and delicious gravy recipe.
url303,https://www.vegrecipesofindia.com/capsicum-recipes-veg-capsicum-recipes/,5.6,1179,1196,4.622,0.26,2015-04-07T17:42:51,2015-04-07T17:42:51,2019-08-16T23:08:56,recipe - spicy - mix - chapati - mushroom - pepper - rice - bell - veg - green - gravy - capsicum - 35 - paneer - recipes,capsicum recipes | 35 bell pepper recipes | capsicum recipes for rice chapati,"collection of 35 delicious capsicum recipes. bell peppers or shimla mirch is a favorite with some folks. apart from making a dish completely with capsicum, one can also add them in sandwich or wrap or pizza stuffings, in pulaos and biryanis with other veggies and even in simple dry sabzi or a gravy."
url304,https://www.vegrecipesofindia.com/capsicum-toast-sandwich-recipe/,4.4,925,940,4.337,0.26,2015-07-20T21:31:00,2015-07-20T21:31:00,2019-08-16T23:08:51,recipe - sandwich - finely - basil - add - pepper - cup - chopped - capsicum - cheese,"capsicum sandwich recipe, how to make cheese capsicum sandwich",capsicum sandwich recipe with step by step photos. quick & easy cheese capsicum toast sandwich recipe. these sandwiches are not spicy and hence kid friendly.
url305,https://www.vegrecipesofindia.com/carrot-burfi-recipe-gajar-barfi/,5.1,1050,1071,3.866,0.26,2016-01-08T00:00:31,2016-01-08T00:00:31,2019-08-16T23:08:47,recipe - gajar - burfi - powder - milk - cup - mixture - pan - carrots - sugar - carrot - barfi,"carrot burfi recipe, how to make gajar barfi | carrot barfi","carrot burfi recipe with step by step photos. easy, quick and tasty recipe of carrot barfi with 4 ingredients. gajar barfi recipe is similar to the way gajar halwa is made."
url306,https://www.vegrecipesofindia.com/carrot-chutney-recipe/,4.4,905,939,2.816,0.26,2017-01-25T00:04:27,2017-01-25T00:04:27,2019-08-16T23:08:29,recipe - teaspoon - mix - cup - add - chutney - oil - chopped - dosa - carrot,"carrot chutney recipe, how to make carrot chutney","carrot chutney recipe with step by step photos. quick and tasty carrot chutney recipe. this recipe of carrot chutney has coconut also added and tastes very good with soft dosas like poha dosa, neer dosa, benne dosa, idlis, adai and even medu vada. you can also serve with dal vada or masala vada."
url307,https://www.vegrecipesofindia.com/carrot-ginger-soup-recipe/,2.3,1084,486,2.825,0.005,2017-01-22T20:43:03,2017-01-22T20:43:03,2019-11-17T16:44:56,soup - water - mix - add - chopped - carrots - ginger - pan - carrot - till,Carrot Ginger Soup,"Carrot Ginger Soup Recipe with stepwise photos. This is an easy and tasty recipe of a comforting, creamy carrot soup spiced with ginger."
url308,https://www.vegrecipesofindia.com/carrot-kanji-gajar-kanji-recipe/,4.7,1005,987,6.69,0.26,2013-03-13T22:23:06,2013-03-13T22:23:06,2019-08-16T23:09:20,recipe - gajar - water - vadas - ki - kanji - drink - traditional - mustard - carrots - fermented - vada - carrot,gajar kanji recipe | carrot kanji recipe | traditional gajar ki kanji recipe,carrot kanji: step by step recipe to make this traditional north indian punjabi carrot kanji or gajar kanji. carrot kanji is a probiotic fermented drink made with carrots.
url309,https://www.vegrecipesofindia.com/carrot-paratha-recipe-gajar-paratha/,6.5,1323,1369,2.86,0.26,2017-01-09T17:47:57,2017-01-09T17:47:57,2019-08-16T22:52:35,recipe - gajar - parathas - leaves - cup - add - chopped - carrots - carrot - paratha - dough - ka,"carrot paratha recipe, how to make carrot paratha | gajar ka paratha","carrot paratha recipe with step by step photos. healthy and delicious gajar ka parathas made with grated carrots. these gajar ka parathas are slightly crisp from outside and soft from within. since these parathas are delicious as well as healthy, they make an ideal snack to be packed for tiffin box or lunch box."
url310,https://www.vegrecipesofindia.com/carrot-payasam-carrot-kheer/,1.5,816,320,6.244,0.26,2013-08-23T20:53:16,2013-08-23T20:53:16,2019-08-16T23:09:14,recipe - vitamin - halwa - festive - used - eyes - carrots - carrot - payasam - kheer - recipes,"carrot payasam recipe, how to make carrot payasam | carrot kheer recipe",carrot payasam or carrot kheer is an easy sweet recipe you can make for any occasion or whenever you want to pamper yourself. this carrot payasam is good for your health.
url311,https://www.vegrecipesofindia.com/carrot-poriyal-recipe/,2.2,955,459,2.619,0.145,2017-04-07T19:50:43,2017-04-07T19:50:43,2019-09-27T19:38:24,recipe - water - coconut - poriyal - finely - add - chopped - carrots - pan - carrot,"carrot poriyal recipe, how to make carrot poriyal | carrot fry",carrot poriyal recipe with step by step pics - simple and easy to prepare carrot poriyal recipe. poriyal are veggies based dry dishes
url312,https://www.vegrecipesofindia.com/carrot-raita-recipe-gajar-raita/,3.7,773,784,4.551,0.26,2015-05-03T01:17:32,2015-05-03T01:17:32,2019-08-16T23:08:56,recipe - green - tempering - add - raita - optional - carrots - salt - tsp - carrot,"carrot raita recipe, how to make carrot raita | gajar raita",carrot raita recipe with step by step photos. family recipe of gajar raita made in punjabi household. interesting tempering of asafoetida/hing with ghee perks up the flavor of carrot raita.
