URL_NUM,URL_NAME,NLP_READING_TIME_IN_MINS_212WPM,BSOUP_NUMWORDS,NLP_NUMWORDS,META_YEARS_SINCE_FIRST_PUBLISHED,META_YEARS_SINCE_LAST_MODIFIED,NLP_FIRST_PUBLISHED_DATETIME,META_FIRST_PUBLISHED_DATE,META_LAST_MODIFIED_DATETIME,NLP_KEYWORDS,TITLE_TAG_VALUE,META_DESCRIPTION
url331,https://www.vegrecipesofindia.com/corn-chaat-or-masala-corn/,8.9,1878,1881,1.584,1.584,2022-06-30T13:17:45,2022-06-30T13:17:45,2022-06-30T13:22:22,cob - veg - sweet - finely - add - kernels - teaspoon - chopped - recipe - chaat - dassanas - corn - recipes,Corn Chaat Recipe | Sweet Corn Chaat » Dassana's Veg Recipes,Corn Chaat recipe with stepwise photos. This Sweet Corn Chaat is a spicy and healthy snack that you can make for your near and dear ones.
url332,https://www.vegrecipesofindia.com/corn-cheese-balls-recipe/,9.7,2054,2058,1.6,1.6,2022-06-24T16:47:50,2022-06-24T16:47:50,2022-06-24T16:51:14,cheese - balls - vitamin - pressure - add - oil - potatoes - recipe - ½ - corn,Cheese Corn Balls » Dassana's Veg Recipes,A no-fail recipe of Cheese Corn Balls with stepwise photos. Get to know both fried and baked versions of Corn Cheese Balls.
url333,https://www.vegrecipesofindia.com/corn-cutlet-recipe/,10.0,2088,2127,2.386,2.386,2021-09-10T12:55:43,2021-09-10T12:55:43,2021-09-10T17:16:55,add - powder - teaspoon - potatoes - flour - taste - cutlet - corn - patties - coriander,Corn Cutlet | Corn Patties | Corn Tikki » Dassana's Veg Recipes,"Corn cutlet or corn patties or corn tikki are crispy, tasty snack made with spiced potato cover and a tangy sweet corn filling."
url334,https://www.vegrecipesofindia.com/corn-kabab-recipe/,8.8,1813,1873,1.175,1.175,2022-11-26T15:53:37,2022-11-26T15:53:37,2022-11-26T15:53:40,sweet - pan - add - kebab - powder - teaspoon - potatoes - flour - kabab - ½ - corn,Corn Kebab | Sweet Corn Kabab,"Corn Kebab recipe with step by step pics. This crispy, sweet corn kabab is an easy to make snack on a frying pan or skillet without oven."
url335,https://www.vegrecipesofindia.com/corn-pakora-corn-fritters/,5.4,1136,1146,1.142,1.142,2022-12-08T04:15:21,2022-12-08T04:15:21,2022-12-08T16:22:52,add - powder - teaspoon - medium - flour - pakoda - chutney - corn - fritters - gram,Corn Pakoda | Corn Fritters (Indian Style) » Dassana's Veg Recipes,"Corn pakoda recipe with step by step photos. Fried corn fritters made with besan (gram flour), sweet corn, spices and herbs. these crispy and tasty corn fritters are a regular snack i make during monsoons. the corn pakoda can be made with sweet corn or desi corn. at home, the preferences are always for sweet corn."
url336,https://www.vegrecipesofindia.com/corn-pulao-recipe-corn-rice/,8.7,1813,1849,2.334,2.334,2021-09-29T08:52:00,2021-09-29T08:52:00,2021-09-29T12:24:22,basmati - sweet - add - teaspoon - chopped - water - pulao - rice - corn - green,Corn Pulao | Corn Rice,"Corn Pulao Recipe with step-by-step photos. Spiced, tasty corn rice made with corn kernels. You can use our desi corn or American sweet corn."
url337,https://www.vegrecipesofindia.com/corn-recipes-sweet-corn-recipes/,4.6,993,976,1.589,1.589,2022-06-28T12:59:49,2022-06-28T12:59:49,2022-06-28T13:00:22,sweet - easy - delicious - tasty - collection - recipe - fresh - soup - simple - snack - corn - 21 - recipes,Corn Recipes | Collection of 21 tasty Sweet Corn Recipes,Collection of 21 Tasty Sweet Corn Recipes - a ready list of recipes made from sweet corn. both indian as well as international sweet corn recipes. both sweet corn and the desi corn can be used in these recipes.
url338,https://www.vegrecipesofindia.com/corn-sandwich/,9.9,1919,2102,2.592,0.918,2021-06-27T18:31:28,2021-06-27T18:31:28,2023-02-28T14:23:39,cheese - easy - vitamin - add - recipe - bread - sandwiches - yeast - grilled - corn - filling - sandwich,Corn Sandwich | Easy Cheese Corn Sandwich (Grilled),"Corn Sandwich Recipe with step by step photos. This is an easy, bit spicy and tasty sweet corn sandwich recipe. The filling for this corn sandwich is italian inspired with tomatoes, garlic and fresh basil. in olive oil the garlic is sauteed with steamed corn kernels."
url339,https://www.vegrecipesofindia.com/cornflakes-chivda-recipe-makai-chivda/,6.0,1275,1276,1.082,1.082,2022-12-30T15:55:53,2022-12-30T15:55:53,2022-12-30T15:56:09,till - chivda - ingredients - add - paper - mixture - cornflakes - salt - fry - sieve - makai,Cornflakes Chivda | Cornflakes Mixture | Makai Chivda,Cornflakes chivda recipe with step by step photos. This is a sweet and savory makai chiwda. You can alter the spices as per your liking.
url340,https://www.vegrecipesofindia.com/cream-cheese-sandwich-recipe/,4.7,984,1000,1.014,1.014,2023-01-24T16:07:28,2023-01-24T16:07:28,2023-01-24T16:07:31,cheese - veg - herbs - cream - add - pepper - slices - sandwiches - veggies - bread - mix - sandwich,Cream Cheese Sandwich (With Mix Veggies) » Dassana's Veg Recipes,Cream Cheese Sandwich Recipe with step by step photos - Easy breakfast or snack option are these grilled cream cheese sandwiches made with mixed veggies.
url341,https://www.vegrecipesofindia.com/cream-of-celery-soup-vegetarian-recipe/,8.5,1555,1800,1.079,0.97,2022-12-31T09:53:08,2022-12-31T09:53:08,2023-02-09T16:43:05,easy - vitamin - cream - add - celery - potatoes - recipe - water - soup - minutes - stock,Celery Soup | Easy Cream Of Celery Soup » Dassana's Veg Recipes,"This easy Cream of Celery Soup recipe is comforting and delicious. Made in under 30 minutes, with just 5 minutes of active preparation."
url342,https://www.vegrecipesofindia.com/cream-of-tomato-soup-recipe/,7.0,1440,1479,1.041,1.041,2023-01-14T16:05:47,2023-01-14T16:05:47,2023-01-14T16:05:51,add - cream - mixture - chopped - flour - tomato - leaves - soup - tomatoes - medium,Cream of Tomato Soup » Dassana's Veg Recipes,Cream of Tomato Soup Recipe with step by step pics. this is a very easy and delicious recipe of cream of tomato soup. making homemade cream of tomato soup is ridiculously easy and does not take much time. i have shared a vegan version of the recipe.
url343,https://www.vegrecipesofindia.com/creamed-spinach/,7.1,2285,1506,2.995,1.148,2021-01-31T16:43:33,2021-01-31T16:43:33,2022-12-06T10:15:28,cheese - dish - serve - add - creamed - recipe - flour - spinach - sauce - cup,Creamed Spinach Recipe » Dassana's Veg Recipes,This deliciously easy Creamed Spinach recipe is about to become one of your favorite go-to sides. Make it in just 30 minutes!
url344,https://www.vegrecipesofindia.com/creamy-mushroom-pasta-recipe/,7.9,1516,1668,3.115,1.189,2020-12-18T13:15:48,2020-12-18T13:15:48,2022-11-21T13:36:24,dish - mushroom - vitamin - add - bell - mushrooms - pepper - pasta - veggies - sauce,Mushroom Pasta (One Pot) » Dassana's Veg Recipes,Mushroom pasta in a creamy sauce comes together in one pot. Saves time and a ridiculously easy creamy mushroom pasta recipe you will like.
url345,https://www.vegrecipesofindia.com/crispy-okra-fry-recipe-crisp-bhindi-fry/,12.5,2644,2641,0.058,0.058,2024-01-08T22:23:41,2024-01-08T22:23:41,2024-01-08T22:31:10,okra - oil - fried - teaspoon - recipe - fry - bhindi - flour - frying - kurkuri,Bhindi Fry | Kurkuri Bhindi | Fried Okra,"Kurkuri Bhindi or Bhindi Fry is a crispy, tasty dish made with okra, gram flour, spices and seasonings. This Fried Okra recipe is an easy one"
url346,https://www.vegrecipesofindia.com/cucumber-pachadi-recipe/,5.7,1174,1209,1.049,1.049,2023-01-11T03:18:32,2023-01-11T03:18:32,2023-01-11T15:25:21,pan - add - seeds - vellarikka - teaspoon - cucumber - pachadi - ¼ - kerala - coconut - cup,Vellarikka Pachadi | Cucumber Pachadi » Dassana's Veg Recipes,"Vellarikka pachadi recipe with step by step pics. Cucumber pachadi is a simple but very delicious kerala style raita made with coconut, mustard seeds and curd. the taste is very different from the north indian version of cucumber raita and goes extremely well as a side dish with sambar-rice or parippu-rice."
url347,https://www.vegrecipesofindia.com/cucumber-raita-recipe/,13.4,2178,2835,3.033,1.751,2021-01-17T17:16:20,2021-01-17T17:16:20,2022-04-30T15:07:01,add - powder - seeds - roasted - cucumber - leaves - cumin - raita - curd - fresh,Cucumber Raita » Dassana's Veg Recipes,"Cucumber raita is a refreshing condiment pairing greatly with biryani, pulao or Indian food and the recipe comes together in 5 minutes."
url348,https://www.vegrecipesofindia.com/cucumber-sandwich-recipe/,5.7,1212,1210,1.518,1.518,2022-07-24T18:00:30,2022-07-24T18:00:30,2022-07-24T18:16:09,vitamin - butter - favorite - cucumber - recipe - slices - sandwiches - dip - bread - sandwich,Cucumber Sandwich » Dassana's Veg Recipes,This Cucumber sandwich recipe is perfect to make as a light snack. It's easy to make and great to customizing with your favorite ingredient.
url349,https://www.vegrecipesofindia.com/curd-recipes/,8.2,1773,1749,1.173,1.038,2022-11-27T02:21:00,2022-11-27T02:21:00,2023-01-15T15:45:56,popular - 31 - sweet - yogurt - indian - dahi - delicious - recipe - taste - kadhi - chutney - curd - recipes,Yogurt Recipes | 31 Indian Curd Recipes » Dassana's Veg Recipes,"Collection of 31 Indian yogurt recipes. in this collection, I am sharing recipes where curd is one of the main ingredient or used in a good proportion. this collection has recipes where you can use fresh curd or sour curd or hung curd. curd based dishes like lassi and chaas (buttermilk) are often consumed during summers or when its hot."
url350,https://www.vegrecipesofindia.com/curd-rice/,13.0,2710,2753,1.052,0.937,2023-01-10T15:26:21,2023-01-10T15:26:21,2023-02-21T14:15:00,thayir - add - oil - milk - chopped - recipe - sadam - leaves - daddojanam - rice - curd,Curd Rice Recipe | Daddojanam | Thayir Sadam,"Curd Rice recipe also known as Thayir Sadam or Daddojanam is a tasty South Indian rice preparation made with cooked rice, yogurt and spices."
url351,https://www.vegrecipesofindia.com/curd-sandwich-recipe/,7.6,1592,1609,1.49,1.079,2022-08-03T16:56:49,2022-08-03T16:56:49,2022-12-31T09:57:29,finely - hung - yogurt - vitamin - add - greek - sandwiches - dahi - bread - curd - sandwich,Curd Sandwich | Greek Yogurt Sandwich (Dahi Sandwich),Hung Curd Sandwich recipe with stepwise pics. This is an easy Yogurt Sandwich a.k.a Dahi Sandwich with a spiced curd and veggie filling.
url352,https://www.vegrecipesofindia.com/curry-leaves-chutney-recipe/,7.9,1684,1668,1.148,1.148,2022-12-06T15:29:20,2022-12-06T15:29:20,2022-12-06T15:31:52,patta - vitamin - indian - add - roasted - dal - leaves - kadi - chutney - curry,Curry Leaves Chutney | Kadi Patta Chutney » Dassana's Veg Recipes,"Curry Leaves Chutney Recipe with stepwise pics. This is a no onion, no garlic Kadi Patta Chutney and you can serve it with any Indian snack."
url353,https://www.vegrecipesofindia.com/custard-recipe/,9.3,1986,1968,0.937,0.937,2023-02-21T14:01:57,2023-02-21T14:01:57,2023-02-21T14:14:37,pan - add - vanilla - milk - recipe - heat - low - custard - sauce - anglaise - crème,Vanilla Custard | Crème Anglaise Recipe » Dassana's Veg Recipes,This creamy Vanilla Custard is an easy dessert sauce to cook. Learn how to make this homemade crème anglaise without eggs or custard powder.
url354,https://www.vegrecipesofindia.com/cutting-chai-recipe/,6.2,1262,1321,1.589,1.589,2022-06-28T17:40:49,2022-06-28T17:40:49,2022-06-28T17:42:30,vitamin - add - powder - milk - ginger - chai - cutting - tea - minutes - cardamom,"cutting chai recipe, how to make cutting chai",cutting chai recipe with step by step photos. cutting chai is half a portion of chai/tea. its a strong tea as tea is brewed for a longer time.
url355,https://www.vegrecipesofindia.com/dabeli-recipe-kutchi-dabeli-recipe/,12.6,2651,2673,1.2,0.975,2022-11-17T14:09:39,2022-11-17T14:09:39,2023-02-07T17:22:33,coriander - masala - add - red - seeds - dabeli - recipe - chutney - kacchi - pav - potato,Dabeli Recipe | Kacchi Dabeli | Dabeli Masala,"Dabeli recipe with stepwise photos. This Kacchi Dabeli laced with homemade Dabeli Masala is a spicy, tangy, sweet and filling Gujarati snack."
url356,https://www.vegrecipesofindia.com/dahi-aloo-recipe/,9.2,1913,1944,1.545,1.545,2022-07-14T16:26:33,2022-07-14T16:26:33,2022-07-14T16:27:04,finely - add - teaspoon - potatoes - chopped - stir - recipe - flour - wale - heat - aloo - dahi,Dahi Aloo Recipe | Dahi Wale Aloo » Dassana's Veg Recipes,Dahi Aloo or Dahi Wale Aloo is an easy to prepareÂ and delicious family recipe of potatoes simmered in a tangy dahi or curd or yogurt sauce.
url357,https://www.vegrecipesofindia.com/dahi-bhalla-recipe/,10.2,2103,2155,1.041,0.567,2023-01-14T15:11:48,2023-01-14T15:11:48,2023-07-06T17:59:08,bhalla - vada - add - oil - batter - bhalle - water - chaat - chutney - vadas - dahi - curd,Dahi Bhalla | Dahi Bhalle Chaat » Dassana's Veg Recipes,Dahi Bhalla Recipe with step by step photos. Dahi Bhalla is a popular fast food snack in North India and is a popular street food snack.
url358,https://www.vegrecipesofindia.com/dahi-bhindi-dahi-wali-bhindi/,8.5,1741,1811,2.395,2.395,2021-09-07T13:17:23,2021-09-07T13:17:23,2021-09-07T13:20:09,okra - till - yogurt - add - teaspoon - oil - sauteed - paste - bhindi - sauce - dahi - ½ - saute,Dahi Bhindi | Dahi wali Bhindi » Dassana's Veg Recipes,"Dahi bhindi is a delicious and flavorful dish of sauteed tender cooked okra in a smooth, creamy, lightly spiced and tangy yogurt sauce."
url359,https://www.vegrecipesofindia.com/dahi-ke-kabab-recipe/,13.8,2743,2918,1.696,0.912,2022-05-20T14:21:04,2022-05-20T14:21:04,2023-03-02T18:18:59,yogurt - kebab - add - kabab - powder - tasty - flour - recipe - ke - gram - dahi - besan - curd - kababs,Dahi Kabab | Tasty Dahi ke Kabab (Yogurt Kebab),"Dahi kabab recipe or dahi ke kabab are crisp, soft and tasty kababs made with curd or yogurt. Here the dahi used is hung curd or greek yogurt"
url360,https://www.vegrecipesofindia.com/dahi-papdi-chaat-recipe-chaat-recipes/,5.0,1034,1056,1.085,1.085,2022-12-29T14:41:36,2022-12-29T14:41:36,2022-12-29T14:41:40,papdi - salt - potatoes - required - chopped - recipe - chaat - chutney - dahi - coriander,Dahi Papdi Chaat » Dassana's Veg Recipes,Dahi Papdi Chaat recipe with step by step photos. Learn to make this delicious dahi papdi chaat recipe from North India.
url361,https://www.vegrecipesofindia.com/dahi-sev-batata-puri-recipe-mumbai-dahi-sev-batata-puri/,9.8,1966,2081,2.392,0.926,2021-09-08T13:47:24,2021-09-08T13:47:24,2023-02-25T13:09:31,sweet - chutneys - add - red - potatoes - puri - boiled - recipe - chaat - chutney - dahi,Dahi Puri Recipe » Dassana's Veg Recipes,"Dahi Puri with video and step by step photos. Dahi Puri is a delicious, yummy chaat snack from Mumbai. It is sweet, sour, tangy, spicy, crispy"
url362,https://www.vegrecipesofindia.com/dahi-vada-recipe/,19.5,3819,4142,0.616,0.567,2023-06-18T10:43:47,2023-06-18T10:43:47,2023-07-06T18:08:10,vada - indian - yogurt - add - oil - teaspoon - batter - recipe - water - chutney - dahi - north - authentic,Dahi Vada Recipe (Authentic North Indian Recipe),"Dahi Vada recipe is a flavorful North Indian dish of lentil fritters, dunked in creamy yogurt and topped with both spicy, sweet chutneys."
url363,https://www.vegrecipesofindia.com/dal-bukhara-recipe-dal-recipes/,12.5,2656,2640,1.767,1.767,2022-04-24T13:35:02,2022-04-24T13:35:02,2022-04-24T14:24:41,pressure - cream - butter - lentils - bukhara - add - cook - recipe - dal - water,Dal Bukhara Recipe » Dassana's Veg Recipes,"Dal Bukhara is a rich, flavorful lentil recipe made with black gram, tomatoes, cream and a famous dish of the ITC Maurya Hotel in New Delhi."
url364,https://www.vegrecipesofindia.com/dal-fry-how-to-make-prepare-dal-fry-recipe/,21.2,3969,4496,1.608,1.605,2022-06-21T15:09:39,2022-06-21T15:09:39,2022-06-22T00:39:41,step - add - lentils - oil - powder - photos - recipe - fry - dal - water - leaves - taste - video,Dal Fry Recipe (Video + Step by Step Photos),"Dal fry is a popular Indian dal recipe of tuvar dal (pigeon pea lentils), onions, tomatoes and spices. Get both stovetop & Instant pot method"
url365,https://www.vegrecipesofindia.com/dal-kachori-recipe/,13.4,2820,2845,0.416,0.416,2023-08-30T15:27:50,2023-08-30T15:27:50,2023-08-30T19:44:12,add - powder - moong - oil - teaspoon - recipe - dal - heat - kachori - ½ - khasta - dough,Kachori Recipe | Khasta Kachori With Moong Dal,"A Kachori recipe that makes for a truly perfect snack of a flaky, crispy Khasta Kachori stuffed with a savory and spiced moong dal stuffing."
url366,https://www.vegrecipesofindia.com/dal-makhani-restaurant-style-recipe/,23.9,4509,5075,3.375,1.208,2020-09-14T14:08:00,2020-09-14T14:08:00,2022-11-14T18:21:46,add - cream - lentils - cook - beans - recipe - dal - style - water - makhani - authentic - tomatoes - punjabi,Dal Makhani Recipe (Authentic Punjabi Style),"This Dal Makhani recipe is an authentic, Punjabi restaurant style version with subtle smoky flavors and creaminess of the lentils."
url367,https://www.vegrecipesofindia.com/dal-pakwan-sindhi-dal-pakwan-step-by-step-recipe/,12.7,2678,2694,1.096,1.096,2022-12-25T10:44:37,2022-12-25T10:44:37,2022-12-25T10:46:10,pakwan - pressure - add - sindhi - teaspoon - oil - recipe - dal - water - dough,Dal Pakwan Recipe » Dassana's Veg Recipes,Dal Pakwan Recipe with stepwise pics. Dal Pakwan is one of the most popular Sindhi breakfast dishes or snacks.
url368,https://www.vegrecipesofindia.com/dal-rasam/,7.6,1552,1602,2.027,0.962,2022-01-19T12:32:55,2022-01-19T12:32:55,2023-02-12T18:52:30,add - spices - paruppu - rasam - teaspoon - lentils - dal - heat - tamarind - dry,Paruppu Rasam | Dal Rasam » Dassana's Veg Recipes,"Paruppu Rasam Recipe with step by step photos. This dal rasam warms the body and is excellent when has bouts of cold, chill and cough."
url369,https://www.vegrecipesofindia.com/dalia-recipe/,7.8,2021,1647,3.647,3.647,2020-06-07T17:35:31,2020-06-07T17:35:31,2020-06-07T17:44:53,flame - sweet - dalia - pressure - add - khichdi - cook - chopped - recipe - ½ - cup - daliya,Dalia Recipe | Dalia Khichdi | Sweet Daliya | Vegetable Daliya (2 Ways),"Dalia Recipe with step by step photos - Healthy and delicious one pot meal of daliya khichdi. Daliya is low in fat & cholesterol, high in iron & fibre, good in carbs. often recommended to growing up kids or people recovering from illness."
url370,https://www.vegrecipesofindia.com/dark-chocolate-avocado-mousse/,8.1,1597,1708,2.482,0.677,2021-08-06T15:45:48,2021-08-06T15:45:48,2023-05-27T15:26:30,temperature - vitamin - add - room - mixture - recipe - mousse - chocolate - minutes - avocado,Chocolate Avocado Mousse » Dassana's Veg Recipes,Vegan Chocolate Avocado Mousse that is a healthy treat made in 15 minutes. All you need is a ripe avocado and melted chocolate.
url371,https://www.vegrecipesofindia.com/davangere-benne-dosa-recipe/,10.0,2075,2111,1.153,1.066,2022-12-04T12:53:16,2022-12-04T12:53:16,2023-01-05T15:55:04,add - butter - batter - davangere - benne - water - rice - dosa - cup - potato,Benne Dosa | Davangere benne dosa | Butter dosa,"Davangere benne dosa recipe with step by step photos. crisp, soft and buttery dosas. these davangere dosas are not like the regular dosas. the taste as well as the texture is different."
url372,https://www.vegrecipesofindia.com/dhaba-dal-dal-recipe-style-from-the-dhaba/,9.7,1842,2056,2.693,2.679,2021-05-21T17:10:11,2021-05-21T17:10:11,2021-05-26T17:08:48,till - add - lentils - teaspoon - powder - chopped - recipe - dal - dhaba - coriander,Dhaba Dal (Healthy and Made with 5 Lentils) » Dassana's Veg Recipes,Dhaba style dal recipe with step by step photos. This dal is inspired from the dals served at Punjabi dhabas. made the dal more healthy by using 5 lentils.
url373,https://www.vegrecipesofindia.com/dhingri-dolma-recipe-awadhi-mushroom-paneer-recipe/,7.5,1543,1598,2.375,2.375,2021-09-14T10:48:48,2021-09-14T10:48:48,2021-09-14T11:01:40,dhingri - till - mushroom - vitamin - add - mushrooms - teaspoon - ginger - recipe - style - dolma - paneer - awadhi,Dhingri Dolma | Awadhi Style Dhingri (Mushroom),Dhingri Dolma recipe is a mildly spiced semi-dry curry made with dhingri (mushrooms) and paneer (India cottage cheese) from Awadhi cuisine
url374,https://www.vegrecipesofindia.com/dibba-rotti/,13.0,2767,2766,0.945,0.945,2023-02-18T15:27:12,2023-02-18T15:27:12,2023-02-18T15:27:14,idli - add - dibba - batter - andhra - urad - recipe - water - rava - dal - minapa - rice - rotti,Dibba Rotti Recipe | Andhra Minapa Rotti,Dibba Rotti Recipe with stepwise photos. This thick and fluffy bread with a soft inside is a specialty from the cuisine of Andhra Pradesh.
url375,https://www.vegrecipesofindia.com/dill-leaves-indian-recipe-dill-leaves/,8.0,1675,1688,2.668,2.668,2021-05-30T08:27:50,2021-05-30T08:27:50,2021-05-30T08:36:03,dish - add - potatoes - chopped - recipe - water - leaves - dill - garlic - mix,Dill Leaves Recipe | Aloo Dill Leaves Sabji | Aloo Suva Recipe,"Dill Leaves Indian Recipe: Dill Leave Indian Recipe with Potatoes, Potato and Dill Leaves Indian Recipe. Dill Leaves are also known as Suva in Hindi and Shepu in Marathi. It has a strong aroma and slight pungent taste. You could add it to spice up a salad, flavor a dal/sambar or make a simple sabzi."
url376,https://www.vegrecipesofindia.com/dindigul-veg-biryani-recipe/,8.6,1754,1830,1.153,1.153,2022-12-04T08:50:14,2022-12-04T08:50:14,2022-12-04T08:50:18,vitamin - add - mushrooms - teaspoon - chopped - water - rice - minutes - dindigul - biryani,Dindigul Biryani (With Mushrooms) » Dassana's Veg Recipes,Dindigul Biryani Recipe with step by step photos - This is a spicy and tasty vegetarian version of the dindigul biryani made with mushrooms.
url377,https://www.vegrecipesofindia.com/diwali-snacks-recipes-diwali-recipes-2013/,28.1,6585,5954,0.219,0.219,2023-11-10T21:20:54,2023-11-10T21:20:54,2023-11-10T21:22:00,popular - favorites - sweet - festival - indian - fried - snacks - diwali - recipe - flour - savory - crispy - snack - 125 - traditional - recipes,125 Diwali Snacks Recipes (Traditional Festival Favorites),This Diwali Recipes post has 125 Diwali Snacks & Faral Recipes to make your Diwali Festival super delicious and awesome.
url378,https://www.vegrecipesofindia.com/diwali-sweets-recipes-diwali-recipes-2013/,27.7,6311,5870,0.219,0.219,2023-11-10T21:20:36,2023-11-10T21:20:36,2023-11-10T21:22:03,sugar - sweet - easy - indian - delicious - milk - cake - diwali - recipe - flour - halwa - 2023 - sweets - 121 - festive - recipes,121 Diwali Sweets Recipes: Festive Recipes for 2023,"Diwali Festival is incomplete without Diwali Recipes. Here's list of 121 Diwali Sweets, ranging from sweet snacks and ladoo to halwa, etc."
url379,https://www.vegrecipesofindia.com/dosa-recipe-dosa-batter-recipe/,22.1,4623,4688,1.066,0.918,2023-01-05T16:08:15,2023-01-05T16:08:15,2023-02-28T15:39:00,pan - add - salt - batter - homemade - urad - recipe - dal - rice - dosa - bowl,Dosa Recipe (With Homemade Dosa Batter),Dosa is a popular South Indian breakfast of crispy crepes made with fermented rice and lentil batter. Make easy Dosa recipe from scratch today
url380,https://www.vegrecipesofindia.com/double-ka-meetha-recipe/,7.8,1599,1664,1.014,1.014,2023-01-24T14:53:10,2023-01-24T14:53:10,2023-01-24T14:53:13,till - pan - add - double - milk - recipe - slices - ka - bread - meetha,Double Ka Meetha Recipe » Dassana's Veg Recipes,Double Ka Meetha Recipe with step by step photos - Easy and delicious recipe of Hyderabadi style double ka meetha made with sweetened condensed milk. double ka meetha is a popular dessert from the hyderabadi cuisine. this sweet dish is known as double ka meetha as bread is used to make it.
url381,https://www.vegrecipesofindia.com/drumstick-masala-curry-drumstick-recipes/,6.0,1249,1273,1.082,1.082,2022-12-30T09:50:15,2022-12-30T09:50:15,2022-12-30T14:04:30,masala - vitamin - powder - garam - paste - recipe - moringa - curry - drumstick - drumsticks,Drumstick Recipe | Drumstick Curry » Dassana's Veg Recipes,"This Drumstick Recipe one of the easiest North Indian curries. Made with drumsticks, this Drumstick Curry is thin, light and bit spicy."
url382,https://www.vegrecipesofindia.com/drumstick-sambar-recipe/,12.0,2308,2543,0.762,0.762,2023-04-26T18:03:03,2023-04-26T18:03:03,2023-04-26T18:05:27,murungakkai - add - powder - oil - lentils - seeds - sesame - tamarind - sambar - drumstick - drumsticks,Drumstick Sambar | Murungakkai Sambar,"Drumstick Sambar Recipe with step by step pics. This is a tasty sambar variety made with drumsticks aka murungakkai. this drumstick sambar is versatile and can be served with rice, idli, dosa, medu vadai or uttapam."
url383,https://www.vegrecipesofindia.com/dry-fruit-barfi-recipe/,10.4,2074,2211,1.025,1.025,2023-01-20T11:44:53,2023-01-20T11:44:53,2023-01-20T12:14:44,sweet - add - seeds - date - rolls - halwa - nuts - barfi - coconut - figs - raisins - fruit - dry,Dry Fruit Barfi | Date Rolls | Dry Fruit Halwa,"Sweet, chewy, this Dry Fruit Burfi recipe is a must-have on festivals. My vegan recipe for Dry Fruit Halwa or Date Roll is refined sugar-free."
url384,https://www.vegrecipesofindia.com/dry-fruits-ladoo-recipe/,10.1,1705,2145,2.929,0.918,2021-02-24T12:25:34,2021-02-24T12:25:34,2023-02-28T13:47:04,easy - almonds - recipe - dates - nuts - figs - coconut - fruits - laddu - dry - good,Easy Dry Fruits Laddu Recipe » Dassana's Veg Recipes,"Dry fruits laddu recipe is an easy, quick recipe for making healthy, nutrient-rich and tasty energy balls with various nuts, dates and figs."
url385,https://www.vegrecipesofindia.com/dry-fruits-milkshake/,12.7,2251,2689,2.751,2.751,2021-04-30T18:00:22,2021-04-30T18:00:22,2021-04-30T18:39:52,add - soak - milk - dried - dates - nuts - fruits - figs - dry - milkshake,Dry Fruits Milkshake Recipe » Dassana's Veg Recipes,"Healthy, refreshing, energy-boosting, this dry fruits milkshake recipe is the perfect beverage to give you a quick boost throughout the day."
url386,https://www.vegrecipesofindia.com/dry-fruits-modak-recipe/,11.3,2345,2403,1.501,1.501,2022-07-30T15:42:00,2022-07-30T15:42:00,2022-07-30T18:56:37,pan - add - mixture - modak - water - low - fruits - fruit - dry - dough,Dry Fruit Modak » Dassana's Veg Recipes,Dry Fruit Modak recipe with stepwise pics. This unique variation of modak is my mother's recipe which she prepares during Ganesh Chaturthi.
url387,https://www.vegrecipesofindia.com/dry-garlic-chutney-recipe/,8.5,1643,1796,1.23,0.934,2022-11-06T17:00:00,2022-11-06T17:00:00,2023-02-22T16:41:26,dry - vada - add - red - seeds - oil - chutney - coconut - garlic - lasun - pav - small,Vada Pav Chutney | Lasun Chutney | Dry Garlic Chutney,"Spicy & perfect for serving with vada pav, this Maharashtrian Dry Garlic Chutney Recipe is a family favorite. Also known as Lasun Chutney."
url388,https://www.vegrecipesofindia.com/dry-gulab-jamun-recipe-sukha-gulab-jamun/,11.2,2288,2364,1.027,1.027,2023-01-19T14:59:14,2023-01-19T14:59:14,2023-01-19T15:08:35,jamun - add - khoya - syrup - heat - jamuns - paneer - sugar - gulab - dry - dough,Dry Jamun | Dry Gulab Jamun » Dassana's Veg Recipes,"Dry Jamun or Dry Gulab Jamun is made with khoya (evaporated milk solids), paneer and flavorings. It is also called Sukha Jamun in Hindi."
url389,https://www.vegrecipesofindia.com/dukkah-recipe-dukkah/,7.8,1675,1657,1.208,1.2,2022-11-14T11:00:00,2022-11-14T11:00:00,2022-11-17T13:13:38,vitamin - add - seeds - spices - salt - dukkah - egyptian - almonds - sesame - nut - recipe - nuts - blend - spice,Dukkah Recipe (Egyptian Nut and Spice Blend),"Dukkah Recipe with stepwise photos. Dukkah is a simple, quick, healthy and tasty Egyptian condiment of a nuts, seeds and spices blend."
url390,https://www.vegrecipesofindia.com/dulce-de-leche-recipe/,9.8,1995,2088,0.934,0.934,2023-02-22T13:13:12,2023-02-22T13:13:12,2023-02-22T13:13:14,leche - pan - dulce - milk - recipe - sweetened - hours - oven - method - condensed - bake,Dulce de Leche Recipe » Dassana's Veg Recipes,"Dulce de Leche is an addictively delicious, toffee-flavored type of caramel sauce made from just one ingredient: sweetened condensed milk."
